algorithm_id,instance,run_idx,hv,igd_plus,spacing,spread,n_pareto,n_f1_layers,status
nsga2,r204_21,18,23712146.083971,57.76035,2.187593,3557.8544,105,3,ok
nsga2,r204_21,19,18223149.327411,82.560037,0.64159,938.3088,49,1,ok
nsga2,r204_21,20,19700027.156953,237.425185,0.716606,2507.203,105,3,ok
nsga2,r204_21,21,18345053.201849,57.928936,0.491588,761.6438,30,2,ok
nsga2,r204_21,22,17775243.217177,101.672069,2.071442,649.0432,100,2,ok
nsga2,r204_21,23,22816017.918033,87.499861,1.703718,1985.3605,63,2,ok
nsga2,r204_21,24,18662664.242952,65.056914,1.375645,2404.912,105,2,ok
nsga2,r204_21,25,23028396.130327,81.555725,1.54779,2756.7608,103,3,ok
nsga2,r204_21,26,23654694.774114,65.7621,1.472321,2043.4276,105,2,ok
nsga2,r204_21,27,15146589.704093,259.664727,0.806466,1485.509,51,2,ok
nsga2,r204_21,28,17423073.871811,127.92523,1.509618,2267.0425,77,1,ok
nsga2,r204_21,29,17765439.729168,87.289916,1.25968,3189.4142,46,2,ok
nsga2,r204_21,30,16394166.430469,218.645377,1.017758,1310.2384,88,2,ok
smsemoa,r204_21,1,21771958.251379,114.67438,0.826166,1632.5388,105,3,ok
smsemoa,r204_21,2,23097056.831995,69.805173,2.206344,671.789,96,2,ok
smsemoa,r204_21,3,21530188.271371,124.323135,1.153508,1901.9641,60,3,ok
smsemoa,r204_21,4,18539523.224427,46.500527,0.849728,2226.6703,105,3,ok
smsemoa,r204_21,5,18571858.22,59.723032,1.389447,2090.6653,65,2,ok
smsemoa,r204_21,6,23686489.412972,31.921718,2.542653,1458.8911,96,3,ok
smsemoa,r204_21,7,18991931.291915,21.397569,0.942549,2524.3159,56,2,ok
smsemoa,r204_21,8,22900673.323545,98.507378,0.759498,1595.1525,105,2,ok
smsemoa,r204_21,9,18652468.418961,43.974943,2.189302,578.198,35,1,ok
smsemoa,r204_21,10,24212126.113524,32.11617,1.798704,1500.7315,72,2,ok
smsemoa,r204_21,11,23777627.781917,27.156295,0.772974,1405.3732,105,3,ok
smsemoa,r204_21,12,24764017.755381,2.661388,5.000527,2290.8223,105,2,ok
smsemoa,r204_21,13,23196983.509487,67.96374,0.822015,1911.1137,105,3,ok
smsemoa,r204_21,14,18233505.503347,65.547091,1.606471,2040.1174,105,3,ok
smsemoa,r204_21,15,23060963.077687,78.911583,0.760524,746.7582,29,3,ok
smsemoa,r204_21,16,22547915.067005,105.394952,0.980535,812.5807,65,2,ok
smsemoa,r204_21,17,17725098.813067,101.68146,0.82584,456.8521,64,1,ok
smsemoa,r204_21,18,18147111.42441,70.590638,2.144399,2005.5876,48,2,ok
smsemoa,r204_21,19,18221996.648043,74.701566,0.513833,1936.4651,66,2,ok
smsemoa,r204_21,20,22892558.794369,100.067939,1.393981,1457.4083,105,3,ok
smsemoa,r204_21,21,23198197.152965,69.630321,3.314855,815.1094,56,3,ok
smsemoa,r204_21,22,23926018.571014,33.03154,2.573319,2316.2567,50,2,ok
smsemoa,r204_21,23,18984573.454209,48.748561,1.480778,1371.65,81,2,ok
smsemoa,r204_21,24,18248275.842035,66.216376,1.185526,756.7346,42,1,ok
smsemoa,r204_21,25,17989183.927839,82.880276,2.280273,467.5198,72,1,ok
smsemoa,r204_21,26,23230202.166701,62.549048,0.783942,725.8698,61,2,ok
smsemoa,r204_21,27,18529209.218981,59.48599,2.338414,1434.8612,34,1,ok
smsemoa,r204_21,28,23889170.803119,36.649558,1.348584,459.956,22,2,ok
smsemoa,r204_21,29,24245436.214485,24.184414,1.476707,2140.6791,100,2,ok
smsemoa,r204_21,30,17964875.688176,81.632992,1.669202,1874.0845,32,2,ok
moead_ws,r205_21,1,162569331.909412,206.746841,5.249635,19155.562,95,3,ok
moead_ws,r205_21,2,188795626.456043,249.078387,6.830702,18734.1305,102,3,ok
moead_ws,r205_21,3,181131894.266749,270.376683,4.185377,21028.9462,100,4,ok
moead_ws,r205_21,4,167515739.481303,379.665446,8.255492,19259.0712,99,4,ok
moead_ws,r205_21,5,174570913.479149,400.112225,2.511152,16879.9316,99,3,ok
moead_ws,r205_21,6,250013609.291457,239.154545,7.913524,16015.5748,98,3,ok
moead_ws,r205_21,7,212917195.883831,182.27871,7.80519,20216.7837,103,3,ok
moead_ws,r205_21,8,183758755.981714,259.424317,7.054046,17996.4825,103,4,ok
moead_ws,r205_21,9,194868663.038922,359.379853,4.646295,19818.3041,96,3,ok
moead_ws,r205_21,10,190201866.637868,232.716183,8.209108,17930.008,100,4,ok
moead_ws,r205_21,11,156922547.004627,284.299649,2.948981,17015.7011,102,3,ok
moead_ws,r205_21,12,193942033.821559,248.195516,5.855924,14301.7997,88,2,ok
moead_ws,r205_21,13,208062763.736412,308.702574,6.190928,17867.3888,93,5,ok
moead_ws,r205_21,14,160393451.228936,396.702851,3.257585,20323.2118,100,5,ok
moead_ws,r205_21,15,201961824.788744,284.717477,3.021127,19401.6042,102,4,ok
moead_ws,r205_21,16,195629775.379005,237.748652,6.597771,18100.1702,93,5,ok
moead_ws,r205_21,17,183605226.542645,232.554918,7.147152,17822.6738,104,4,ok
moead_ws,r205_21,18,161039039.204012,362.943144,5.977552,15488.7875,88,4,ok
moead_ws,r205_21,19,163030558.148319,362.768433,6.787298,18013.9674,101,2,ok
moead_ws,r205_21,20,174676762.373722,421.931004,6.769953,16741.2498,105,3,ok
moead_ws,r205_21,21,185388139.479525,325.859868,7.35703,17050.9998,102,5,ok
moead_ws,r205_21,22,229401197.367475,256.334991,7.509429,20029.0828,94,4,ok
moead_ws,r205_21,23,156504138.818275,406.437708,4.446912,20439.576,95,6,ok
moead_ws,r205_21,24,196679819.699322,263.045166,8.183726,18113.7918,101,4,ok
moead_ws,r205_21,25,184070827.368631,274.047611,3.516881,16793.9088,99,5,ok
moead_ws,r205_21,26,139534578.463985,334.502025,4.35598,21748.6372,105,4,ok
moead_ws,r205_21,27,187961150.205942,341.631061,6.28795,18471.7238,102,5,ok
moead_ws,r205_21,28,137638981.786985,311.20619,2.43094,17023.1495,98,3,ok
moead_ws,r205_21,29,167088884.290522,377.745872,3.575503,19282.5719,102,4,ok
moead_ws,r205_21,30,210967722.479017,241.942619,6.111646,20023.18,92,4,ok
nsga2,r205_21,1,304572321.267854,59.663153,0.505574,9621.1584,105,4,ok
nsga2,r205_21,2,244288502.426316,155.240629,3.470557,8073.4556,105,2,ok
nsga2,r205_21,3,299198675.912625,45.690562,0.82058,8460.0806,105,3,ok
nsga2,r205_21,4,278828171.986471,222.234638,2.575384,13812.6627,105,4,ok
nsga2,r205_21,5,281831823.495797,224.628922,0.594215,10684.3197,105,5,ok
nsga2,r205_21,6,290080511.140014,135.223325,1.176084,13673.3169,105,4,ok
nsga2,r205_21,7,272788786.048904,252.144666,0.949128,9877.1608,105,3,ok
nsga2,r205_21,8,283021908.958274,191.298489,0.650866,10490.0512,105,4,ok
nsga2,r205_21,9,302059323.173718,65.493466,0.932595,9315.8487,105,2,ok
nsga2,r205_21,10,297263725.040424,101.208466,0.727046,10091.8205,105,4,ok
nsga2,r205_21,11,291171719.04412,151.773229,0.753166,7969.8516,105,2,ok
nsga2,r205_21,12,293364336.962514,123.220206,0.698569,8440.2192,105,3,ok
nsga2,r205_21,13,288786824.277702,144.813544,0.566086,10536.5697,105,4,ok
nsga2,r205_21,14,290084221.364193,169.754828,0.758385,11772.7007,105,4,ok
nsga2,r205_21,15,286552330.337626,181.711065,0.476801,7145.7606,105,3,ok
nsga2,r205_21,16,302427415.75979,87.111607,0.561577,10342.4002,105,3,ok
nsga2,r205_21,17,236186797.769279,274.965139,0.643856,11401.7753,105,3,ok
nsga2,r205_21,18,302996987.494608,80.856911,0.857075,11274.1162,105,5,ok
nsga2,r205_21,19,291419921.488199,129.054177,0.591019,7007.7466,105,3,ok
nsga2,r205_21,20,298356475.36653,112.561461,0.646678,10557.731,105,4,ok
nsga2,r205_21,21,285553059.748121,158.952765,0.53199,9449.5889,105,3,ok
nsga2,r205_21,22,292452358.617311,112.715352,0.780276,7855.3722,105,3,ok
nsga2,r205_21,23,294469608.376926,133.777986,0.449379,9030.7587,105,4,ok
nsga2,r205_21,24,302847689.828139,76.854335,0.634635,10054.6228,105,4,ok
nsga2,r205_21,25,294265086.504253,133.149564,1.718996,12472.2484,105,3,ok
nsga2,r205_21,26,290316182.194071,135.827242,0.744089,9967.0471,105,4,ok
nsga2,r205_21,27,249206627.248618,147.741091,0.635503,13173.9549,105,3,ok
nsga2,r205_21,28,299432362.513145,70.29754,0.452355,7388.3681,105,3,ok
nsga2,r205_21,29,236187202.249237,241.002274,0.715423,11873.9368,105,3,ok
nsga2,r205_21,30,295547925.892573,101.740783,0.625721,6162.0495,105,3,ok
smsemoa,r205_21,1,301352617.500174,68.591952,1.813962,15649.9633,105,4,ok
smsemoa,r205_21,2,303437274.267842,79.233031,0.965298,12926.2993,105,5,ok
smsemoa,r205_21,3,300595177.233743,66.346509,0.920167,12604.7499,105,5,ok
smsemoa,r205_21,4,305022525.638178,29.628691,0.827379,6327.585,105,4,ok
smsemoa,r205_21,5,284979576.298532,168.479162,1.630081,16238.1858,105,5,ok
smsemoa,r205_21,6,302843190.474664,42.295561,0.843381,9682.9793,105,4,ok
smsemoa,r205_21,7,252497954.433389,125.567003,1.830698,14787.1674,105,4,ok
smsemoa,r205_21,8,306343191.207622,39.88394,2.06958,13968.1654,105,4,ok
smsemoa,r205_21,9,248581854.035136,149.460195,1.167627,10615.2769,105,4,ok
smsemoa,r205_21,10,292003587.510205,103.18388,1.212214,6435.8938,105,5,ok
smsemoa,r205_21,11,297478947.613785,122.337635,1.196595,13682.1602,105,5,ok
smsemoa,r205_21,12,288410157.040665,193.897064,1.530879,12376.3847,105,3,ok
smsemoa,r205_21,13,304996047.826608,61.060188,1.717473,11527.2486,105,4,ok
smsemoa,r205_21,14,292389949.506897,129.932369,1.039061,10643.6411,105,6,ok
smsemoa,r205_21,15,302231558.477914,66.628883,2.562784,20230.7119,104,6,ok
smsemoa,r205_21,16,286940646.536851,139.262176,1.931709,15780.3768,105,4,ok
smsemoa,r205_21,17,290682554.964768,139.333609,2.894169,14630.5393,105,4,ok
smsemoa,r205_21,18,289828064.170832,134.525345,1.102879,11383.3646,105,3,ok
smsemoa,r205_21,19,286680828.172593,151.222319,0.667855,9130.6555,105,4,ok
smsemoa,r205_21,20,297720751.383997,95.429402,0.984255,12720.2389,105,5,ok
smsemoa,r205_21,21,296491398.502945,98.520126,0.717715,9341.2042,105,3,ok
smsemoa,r205_21,22,294334637.42985,96.547539,2.386739,11382.0334,105,3,ok
smsemoa,r205_21,23,289670950.794289,129.453337,1.891205,12490.8651,105,5,ok
smsemoa,r205_21,24,298166957.652939,65.32352,1.23437,10662.8658,105,3,ok
smsemoa,r205_21,25,303446128.889434,40.578143,0.87467,6528.533,105,4,ok
smsemoa,r205_21,26,289775223.499107,144.755242,1.326099,13216.4928,105,4,ok
smsemoa,r205_21,27,296223635.928528,97.593708,0.805123,11212.7173,105,5,ok
smsemoa,r205_21,28,283282200.706004,144.787053,1.221223,10279.01,105,3,ok
smsemoa,r205_21,29,290040065.338378,112.78184,1.128706,9097.0388,105,4,ok
smsemoa,r205_21,30,287780245.932874,143.846804,1.576435,11867.3058,105,4,ok
moead_ws,r206_21,1,124017777.603521,260.766323,7.355468,11478.2359,101,4,ok
moead_ws,r206_21,2,119105308.195771,254.764554,3.55597,12907.2022,102,4,ok
moead_ws,r206_21,3,124984308.027928,286.564758,6.735205,12909.1632,95,3,ok
moead_ws,r206_21,4,122446052.300999,288.691061,5.783012,12652.2502,100,3,ok
moead_ws,r206_21,5,125055651.541835,441.298253,5.141313,12013.4329,81,5,ok
moead_ws,r206_21,6,97923546.223169,381.038408,7.012117,12807.5492,103,4,ok
moead_ws,r206_21,7,88464741.302354,390.380823,3.540831,14517.4855,99,4,ok
moead_ws,r206_21,8,157158740.459998,208.318331,2.944342,11562.4053,90,4,ok
moead_ws,r206_21,9,151988246.329779,264.054898,2.859565,9505.4604,102,6,ok
moead_ws,r206_21,10,116658913.008299,351.050689,3.336688,15164.3569,101,5,ok
moead_ws,r206_21,11,186354168.264973,145.848121,7.400859,12836.7794,99,3,ok
moead_ws,r206_21,12,141943902.916882,286.779296,6.744653,11160.4499,98,3,ok
moead_ws,r206_21,13,136994902.149633,279.913682,5.981423,13266.004,96,3,ok
moead_ws,r206_21,14,135238259.237233,340.864925,7.105522,14489.5736,100,3,ok
moead_ws,r206_21,15,171974703.693607,159.092611,9.106432,12657.0677,102,3,ok
moead_ws,r206_21,16,138772997.680476,358.47637,7.383899,12368.0073,103,4,ok
moead_ws,r206_21,17,148706470.526742,210.573855,7.407816,12073.2831,100,3,ok
moead_ws,r206_21,18,134211879.377055,231.381085,5.486063,10437.5232,94,4,ok
moead_ws,r206_21,19,140382962.600388,216.536765,2.649378,10789.2967,93,5,ok
moead_ws,r206_21,20,129562194.034285,230.684989,8.5436,11901.2481,103,5,ok
moead_ws,r206_21,21,138383950.032397,318.470936,5.844893,13295.0571,104,3,ok
moead_ws,r206_21,22,158833063.433961,277.589829,7.011926,11072.3431,104,4,ok
moead_ws,r206_21,23,121994025.411869,395.759412,5.29622,12865.4216,104,3,ok
moead_ws,r206_21,24,114711505.167721,259.678419,5.380153,12179.312,88,5,ok
moead_ws,r206_21,25,138850397.6362,250.576833,7.003502,13895.2797,101,2,ok
moead_ws,r206_21,26,148330592.333437,153.027011,5.004707,12632.4996,102,4,ok
moead_ws,r206_21,27,129029329.389339,329.007238,5.526087,12369.0644,104,3,ok
moead_ws,r206_21,28,118010518.042734,446.649039,4.72443,13995.7478,95,4,ok
moead_ws,r206_21,29,122899343.16859,260.954116,3.162893,12885.349,102,4,ok
moead_ws,r206_21,30,166378045.218572,347.967238,3.068067,12648.5629,97,5,ok
nsga2,r206_21,1,167470685.881196,166.156373,1.727611,4123.0537,105,3,ok
nsga2,r206_21,2,199723823.848368,140.840072,1.132805,5342.7493,105,3,ok
nsga2,r206_21,3,167401126.123438,232.309676,1.227005,11860.5257,105,3,ok
nsga2,r206_21,4,201071924.366873,125.243787,1.923119,6376.1909,105,2,ok
nsga2,r206_21,5,188338412.146539,262.119375,0.645947,7392.6267,105,3,ok
nsga2,r206_21,6,190120887.304468,245.895584,0.732422,6628.6566,105,2,ok
nsga2,r206_21,7,213298074.837088,16.110106,0.624656,6220.3559,105,2,ok
nsga2,r206_21,8,204030678.592661,98.555291,0.939198,6848.9912,105,4,ok
nsga2,r206_21,9,197452601.205157,186.98308,0.719383,5888.592,105,3,ok
nsga2,r206_21,10,192133981.126573,204.1792,2.316618,7383.5684,105,2,ok
nsga2,r206_21,11,236126960.889622,62.272566,0.674295,3215.986,105,3,ok
nsga2,r206_21,12,208361586.260296,56.273456,0.780213,3485.1419,105,2,ok
nsga2,r206_21,13,204289323.405812,89.603628,0.547568,6738.9422,105,4,ok
nsga2,r206_21,14,191551928.250264,234.318095,1.025558,6549.9399,105,5,ok
nsga2,r206_21,15,200967269.542059,163.752164,0.602026,6994.0862,105,3,ok
nsga2,r206_21,16,186830925.236224,248.304788,0.83325,4793.6475,105,4,ok
nsga2,r206_21,17,196351311.160678,147.914843,0.422925,3536.8936,105,3,ok
nsga2,r206_21,18,207170381.497473,84.944278,0.606569,5179.0478,105,1,ok
nsga2,r206_21,19,194248306.443708,186.728887,1.388471,5619.7733,105,2,ok
nsga2,r206_21,20,201804028.585832,121.456793,0.597828,6916.1195,105,3,ok
nsga2,r206_21,21,196766800.868544,159.372535,0.745802,7648.6485,105,3,ok
nsga2,r206_21,22,197043181.002037,190.147067,0.967952,7142.394,105,3,ok
nsga2,r206_21,23,173726044.158385,122.88278,0.68791,5364.314,105,2,ok
nsga2,r206_21,24,206492804.660667,85.236848,0.529715,5366.687,105,2,ok
nsga2,r206_21,25,206750007.676141,106.722445,0.561962,7030.9482,105,3,ok
nsga2,r206_21,26,199189082.289157,132.460844,0.779679,5447.4288,105,3,ok
nsga2,r206_21,27,193570092.345702,204.682462,0.639687,6160.3096,105,4,ok
nsga2,r206_21,28,203010332.020352,97.879627,0.454099,2896.867,105,4,ok
nsga2,r206_21,29,196225884.893916,212.115212,0.413769,7661.2089,105,4,ok
nsga2,r206_21,30,208119985.400236,95.299439,0.627283,8887.9694,105,3,ok
smsemoa,r206_21,1,209645982.767022,73.401494,1.448224,9003.4415,105,4,ok
smsemoa,r206_21,2,242771111.403075,11.889921,1.444573,6685.732,105,3,ok
smsemoa,r206_21,3,215528189.163863,9.754106,1.713001,5900.0668,105,2,ok
smsemoa,r206_21,4,210458122.89865,47.032136,1.44812,4985.8403,105,2,ok
smsemoa,r206_21,5,207875454.25341,70.752626,4.5506,9777.3219,105,4,ok
smsemoa,r206_21,6,206801399.337067,74.296678,2.026229,9299.0084,105,3,ok
smsemoa,r206_21,7,200808610.986559,118.658623,1.523963,7476.4137,105,4,ok
smsemoa,r206_21,8,208655202.360774,49.859075,1.635579,8808.6332,105,4,ok
smsemoa,r206_21,9,192216211.493623,199.066954,3.948724,6999.5953,105,3,ok
smsemoa,r206_21,10,212950718.713505,29.438014,2.004742,6079.7104,105,2,ok
smsemoa,r206_21,11,201922746.04039,116.41542,1.19919,8825.0479,105,5,ok
smsemoa,r206_21,12,201174114.508268,113.559146,3.024236,10807.7572,105,5,ok
smsemoa,r206_21,13,207380829.96222,68.935065,1.904523,5222.9597,105,3,ok
smsemoa,r206_21,14,207048823.962229,75.396421,1.705321,8045.7154,105,3,ok
smsemoa,r206_21,15,210701192.637807,53.973155,2.521652,9847.9484,105,4,ok
smsemoa,r206_21,16,202547189.65997,95.316855,0.994795,7026.398,105,4,ok
smsemoa,r206_21,17,203397472.110159,107.750013,1.485504,5046.0916,105,3,ok
smsemoa,r206_21,18,211043869.916564,34.665584,1.109491,4714.5409,105,3,ok
smsemoa,r206_21,19,203125912.381165,92.190628,2.891255,11011.9206,105,3,ok
smsemoa,r206_21,20,211835551.558388,28.919353,0.796303,7211.3168,105,3,ok
smsemoa,r206_21,21,207774974.218284,79.614731,1.299934,7096.8323,104,3,ok
smsemoa,r206_21,22,177071868.302425,99.16873,1.667151,9217.1321,92,3,ok
smsemoa,r206_21,23,207523847.978026,65.112113,3.746477,6901.4236,99,2,ok
smsemoa,r206_21,24,204836322.460614,87.130033,3.282967,5406.1963,105,3,ok
smsemoa,r206_21,25,206743960.750502,72.414878,1.055368,4480.0845,105,3,ok
smsemoa,r206_21,26,205515154.33546,106.070761,0.931925,9098.0832,105,3,ok
smsemoa,r206_21,27,213183402.634936,24.961822,1.098434,5769.1157,105,3,ok
smsemoa,r206_21,28,201634993.760926,94.641635,2.482779,5840.7475,105,3,ok
smsemoa,r206_21,29,198313221.673006,143.973835,2.094464,5487.9964,105,3,ok
smsemoa,r206_21,30,208368292.766672,91.791899,0.815908,9652.1691,105,3,ok
moead_ws,r207_21,1,90307384.99776,362.809519,3.560279,7544.8842,96,3,ok
moead_ws,r207_21,2,76941644.112755,159.269553,3.893227,7550.277,93,3,ok
moead_ws,r207_21,3,64720169.595271,198.555163,9.064573,7526.3323,94,3,ok
moead_ws,r207_21,4,70162502.653011,172.245809,6.599489,7226.0698,97,2,ok
moead_ws,r207_21,5,87012470.722383,316.351002,6.062526,8763.9816,93,3,ok
moead_ws,r207_21,6,90073037.727151,141.952222,9.42532,7821.9436,100,2,ok
moead_ws,r207_21,7,74306642.089899,287.149331,4.647828,6939.608,101,5,ok
moead_ws,r207_21,8,100556133.404425,180.694525,4.975587,8308.41,95,3,ok
moead_ws,r207_21,9,93189397.007079,148.616802,8.389936,6864.3331,88,2,ok
moead_ws,r207_21,10,80807248.02346,123.223315,7.888367,8038.2619,103,5,ok
moead_ws,r207_21,11,82680353.356375,219.661296,4.749357,7510.5116,83,4,ok
moead_ws,r207_21,12,86194964.766647,181.218449,5.550025,7979.1487,104,3,ok
moead_ws,r207_21,13,81335414.735775,153.654284,8.400711,9391.5404,95,3,ok
moead_ws,r207_21,14,79999769.815084,207.014268,8.015336,7915.6012,99,2,ok
moead_ws,r207_21,15,75921970.460932,246.306587,6.855727,7144.6544,102,3,ok
moead_ws,r207_21,16,78454992.805265,187.108388,8.734582,9234.8885,95,4,ok
moead_ws,r207_21,17,58901918.327712,335.790172,7.589604,7621.2679,93,3,ok
moead_ws,r207_21,18,83079791.408887,148.506875,3.481947,7261.4209,98,2,ok
moead_ws,r207_21,19,88541585.240362,208.49956,5.933262,9102.6739,90,3,ok
moead_ws,r207_21,20,73260344.587343,235.310393,4.365842,6830.2503,102,4,ok
moead_ws,r207_21,21,94511920.736946,308.562543,5.379183,7519.1774,103,3,ok
moead_ws,r207_21,22,87559316.0929,171.078674,7.208886,6494.4711,82,3,ok
moead_ws,r207_21,23,109223353.88303,213.467714,9.016308,8221.9744,97,3,ok
moead_ws,r207_21,24,92207990.679773,157.559968,8.590899,6243.7095,101,2,ok
moead_ws,r207_21,25,86045041.440623,263.713126,5.442131,7888.1708,98,3,ok
moead_ws,r207_21,26,84303865.270588,204.368611,8.171697,7611.5106,94,3,ok
moead_ws,r207_21,27,82419846.000998,124.757443,4.800316,5936.3082,96,2,ok
moead_ws,r207_21,28,94555606.246358,194.332935,4.469235,4866.3276,99,3,ok
moead_ws,r207_21,29,78727275.908054,243.525842,8.258557,7623.7731,104,2,ok
moead_ws,r207_21,30,89758081.926847,277.97128,6.613729,10621.5842,82,2,ok
nsga2,r207_21,1,102320394.680337,136.996797,0.801647,5049.0959,105,3,ok
nsga2,r207_21,2,100097121.403161,200.580236,0.905316,3325.515,105,2,ok
nsga2,r207_21,3,104147520.823553,112.491163,0.634552,4098.9364,105,2,ok
nsga2,r207_21,4,121746840.33442,144.883171,0.864618,1949.0495,105,2,ok
nsga2,r207_21,5,103188193.504691,114.553741,0.695533,2140.9701,101,3,ok
nsga2,r207_21,6,100629470.187097,172.941696,0.592118,6099.2031,105,2,ok
nsga2,r207_21,7,125888612.554638,105.115625,0.457275,2156.8846,105,3,ok
nsga2,r207_21,8,123767715.989835,105.186978,0.700045,1928.7396,105,3,ok
nsga2,r207_21,9,115747523.662386,272.046972,0.695699,5466.7162,105,3,ok
nsga2,r207_21,10,122044128.974328,158.370739,0.507627,2815.2385,105,3,ok
nsga2,r207_21,11,125072207.658179,106.866079,1.904507,4954.2206,105,3,ok
nsga2,r207_21,12,103246583.559185,113.100732,1.936751,3924.592,105,3,ok
nsga2,r207_21,13,108185498.589855,40.398647,0.784468,3860.0029,105,1,ok
nsga2,r207_21,14,127199258.556264,72.371932,1.189091,2466.0791,81,3,ok
nsga2,r207_21,15,121829171.205242,152.318737,0.597205,3582.6684,105,3,ok
nsga2,r207_21,16,125962109.695476,90.976168,0.616123,3385.105,105,3,ok
nsga2,r207_21,17,125808036.212001,72.512921,4.593982,2553.7671,105,2,ok
nsga2,r207_21,18,106161221.188573,68.095669,2.447965,4138.9852,105,2,ok
nsga2,r207_21,19,101371065.913464,187.979824,0.975812,3988.9291,105,2,ok
nsga2,r207_21,20,129157625.18974,56.616469,0.656356,2886.9132,105,3,ok
nsga2,r207_21,21,131404182.399754,3.193843,1.168418,2743.7776,105,3,ok
nsga2,r207_21,22,100814485.204744,165.50802,0.697625,3890.6365,105,3,ok
nsga2,r207_21,23,127041477.121507,80.407809,0.869622,4363.7532,105,3,ok
nsga2,r207_21,24,123200634.407676,110.050737,0.749781,3237.3469,105,4,ok
nsga2,r207_21,25,106310621.555643,53.826383,1.412189,3382.9928,71,2,ok
nsga2,r207_21,26,102200209.428089,128.381103,1.354899,3658.0649,66,1,ok
nsga2,r207_21,27,129853449.198128,53.793541,0.736313,3499.0103,105,2,ok
nsga2,r207_21,28,102685650.365291,149.138434,2.725895,4371.4149,105,3,ok
nsga2,r207_21,29,100380497.118513,157.729662,1.006868,2897.4986,97,2,ok
nsga2,r207_21,30,101958799.932136,164.134536,1.533549,6554.3122,105,3,ok
smsemoa,r207_21,1,125750987.633198,121.573689,1.467995,4014.6768,105,3,ok
smsemoa,r207_21,2,129664677.277641,29.014596,2.553424,4926.7283,105,3,ok
smsemoa,r207_21,3,126506305.199483,116.400546,1.218694,3475.1232,105,2,ok
smsemoa,r207_21,4,106684165.280905,51.679613,1.78035,4643.1095,105,2,ok
smsemoa,r207_21,5,101043640.283671,151.694634,3.691117,3026.9795,105,3,ok
smsemoa,r207_21,6,102637749.838259,122.234496,0.538892,2664.5786,105,2,ok
smsemoa,r207_21,7,106890658.503338,49.184366,0.461101,3913.2926,105,2,ok
smsemoa,r207_21,8,127377284.567249,58.706068,0.814839,3703.0644,105,3,ok
smsemoa,r207_21,9,103185151.326506,112.957103,1.640369,2966.6934,105,1,ok
smsemoa,r207_21,10,109363187.169978,2.986054,0.942048,4394.909,105,2,ok
smsemoa,r207_21,11,129176789.045568,43.657174,1.509828,3655.6846,99,4,ok
smsemoa,r207_21,12,125558584.442381,113.975694,3.04053,4943.9575,105,3,ok
smsemoa,r207_21,13,106772132.905485,41.055776,2.550985,3184.4646,105,2,ok
smsemoa,r207_21,14,105763818.394759,68.317476,0.900917,5003.9022,105,2,ok
smsemoa,r207_21,15,105753477.980157,70.89557,1.654584,4023.4183,105,3,ok
smsemoa,r207_21,16,129275702.87422,19.604206,1.12164,2588.6942,105,3,ok
smsemoa,r207_21,17,106426465.070642,53.056804,2.760896,4874.767,89,2,ok
smsemoa,r207_21,18,101975528.092058,154.853096,1.231994,3547.837,105,3,ok
smsemoa,r207_21,19,124361362.855892,94.019754,1.480774,2851.3817,103,3,ok
smsemoa,r207_21,20,102418519.127426,116.164259,2.037389,3190.2856,105,3,ok
smsemoa,r207_21,21,104532010.145539,68.109353,1.350496,1908.2635,105,2,ok
smsemoa,r207_21,22,105887327.872488,85.176921,2.992867,5352.334,105,2,ok
smsemoa,r207_21,23,106999381.324916,42.581225,2.229551,3790.2569,74,1,ok
smsemoa,r207_21,24,129271310.920978,36.75271,1.826358,3558.4019,105,3,ok
smsemoa,r207_21,25,107995364.02405,46.770381,2.010799,6272.7687,105,2,ok
smsemoa,r207_21,26,128192039.458785,61.275825,1.373851,3445.7392,105,3,ok
smsemoa,r207_21,27,130261757.604546,33.42664,2.511086,4263.4889,105,3,ok
smsemoa,r207_21,28,129263787.279518,30.195942,1.267718,4791.828,69,2,ok
smsemoa,r207_21,29,104339561.132058,94.698043,0.875212,2514.799,84,2,ok
smsemoa,r207_21,30,124160396.639264,110.168682,1.181647,3460.9037,105,3,ok
moead_ws,r208_21,1,18483746.082111,168.865186,8.831761,1186.4553,79,2,ok
moead_ws,r208_21,2,19804704.99257,113.045351,9.49166,2884.239,97,3,ok
moead_ws,r208_21,3,21051469.464594,83.396116,8.414391,2621.6112,93,3,ok
moead_ws,r208_21,4,23193441.124972,45.677804,0.0,578.6699,91,1,ok
moead_ws,r208_21,5,22308723.78565,62.200452,5.783723,3284.9554,100,2,ok
moead_ws,r208_21,6,18416920.864244,172.219188,8.981399,1645.4549,96,3,ok
moead_ws,r208_21,7,21507076.666858,52.632948,8.442833,2913.0494,99,3,ok
moead_ws,r208_21,8,12761921.321577,126.000616,5.426955,2363.0465,91,2,ok
moead_ws,r208_21,9,19374297.733127,60.883043,9.797959,2829.6046,97,3,ok
moead_ws,r208_21,10,20524573.555694,127.415827,4.070157,3676.7561,90,3,ok
moead_ws,r208_21,11,17436484.715023,165.300732,8.985329,3009.5097,103,4,ok
moead_ws,r208_21,12,20820149.283394,58.858555,9.165151,2514.2341,85,2,ok
moead_ws,r208_21,13,23304606.253904,22.838349,5.44458,699.811,84,2,ok
moead_ws,r208_21,14,21247335.767618,53.877121,7.806632,1065.422,88,2,ok
moead_ws,r208_21,15,19134480.247036,87.018035,9.212368,2916.0056,90,3,ok
