algorithm_id,instance,run_idx,seed,n_evals_budget,n_evals_actual,n_feasible,n_pareto,hv_quick,igd_plus_quick,best_f1,best_f2,best_f3,n_f1_layers,elapsed_seconds,timestamp_start,timestamp_end,status,pickle_path,git_commit
smsemoa,c108_21,6,1555481971,850000,850080,105,105,67643177.952294,,13.0,1646.0665,257.1486,7,1840.209,2026-04-24T08:19:25,2026-04-24T08:50:05,ok,pickles\smsemoa\c108_21\run06.pkl,ee61198
nsga2,c108_21,26,3011341610,850000,850080,105,105,72017663.11272,,13.0,1638.2066,123.2999,7,1788.902,2026-04-24T08:20:19,2026-04-24T08:50:08,ok,pickles\nsga2\c108_21\run26.pkl,ee61198
nsga2,c208_21,2,81212274,850000,850080,105,105,114467578.396266,,4.0,956.4754,0.0,6,3252.284,2026-04-24T08:03:55,2026-04-24T08:58:08,ok,pickles\nsga2\c208_21\run02.pkl,ee61198
moead_ws,c108_21,17,169140387,850000,850080,105,95,392593180.720485,,15.0,1689.8582,456.5743,6,2139.165,2026-04-24T08:25:10,2026-04-24T09:00:50,ok,pickles\moead_ws\c108_21\run17.pkl,ee61198
moead_ws,c108_21,24,3493503682,850000,850080,105,100,67734045.635835,,14.0,1747.1689,433.7486,4,2210.936,2026-04-24T08:31:37,2026-04-24T09:08:28,ok,pickles\moead_ws\c108_21\run24.pkl,ee61198
moead_ws,c109_21,7,509318733,850000,850080,105,104,68275304.764481,,14.0,1657.9413,392.4328,4,2367.772,2026-04-24T08:30:02,2026-04-24T09:09:31,ok,pickles\moead_ws\c109_21\run07.pkl,ee61198
nsga2,c208_21,16,3320319106,850000,850080,105,105,25193387.418138,,4.0,1077.8577,103.1379,3,3329.692,2026-04-24T08:16:20,2026-04-24T09:11:50,ok,pickles\nsga2\c208_21\run16.pkl,ee61198
smsemoa,c109_21,1,2183978149,850000,850080,105,105,24611605.818217,,11.0,1466.5332,86.3391,6,1926.101,2026-04-24T08:48:33,2026-04-24T09:20:39,ok,pickles\smsemoa\c109_21\run01.pkl,ee61198
moead_ws,c108_21,1,375368232,850000,850080,105,101,381542417.607554,,14.0,1862.1208,827.9787,7,2219.011,2026-04-24T08:50:07,2026-04-24T09:27:06,ok,pickles\moead_ws\c108_21\run01.pkl,ee61198
smsemoa,c109_21,30,95960535,850000,850080,105,105,64832289.040153,,11.0,1421.4184,150.976,8,1978.999,2026-04-24T08:58:08,2026-04-24T09:31:07,ok,pickles\smsemoa\c109_21\run30.pkl,ee61198
moead_ws,c108_21,26,3114621032,850000,850080,105,101,296214031.927991,,14.0,1720.6167,431.7619,8,2128.069,2026-04-24T09:00:52,2026-04-24T09:36:20,ok,pickles\moead_ws\c108_21\run26.pkl,ee61198
moead_ws,c208_21,3,1178477124,850000,850080,105,99,84131884.150678,,4.0,1150.9177,0.0,4,3247.863,2026-04-24T08:50:10,2026-04-24T09:44:18,ok,pickles\moead_ws\c208_21\run03.pkl,ee61198
moead_ws,c109_21,15,504105847,850000,850080,105,100,63377029.274879,,12.0,1521.3295,161.5837,5,2232.568,2026-04-24T09:08:30,2026-04-24T09:45:43,ok,pickles\moead_ws\c109_21\run15.pkl,ee61198
moead_ws,c108_21,5,627282694,850000,850080,105,98,109982327.709558,,13.0,1625.0459,1108.5626,7,2203.41,2026-04-24T09:09:32,2026-04-24T09:46:16,ok,pickles\moead_ws\c108_21\run05.pkl,ee61198
smsemoa,c108_21,14,1367992622,850000,850080,105,105,73597105.843217,,12.0,1393.5803,136.0196,8,1876.078,2026-04-24T09:20:39,2026-04-24T09:51:55,ok,pickles\smsemoa\c108_21\run14.pkl,ee61198
smsemoa,c109_21,5,488903644,850000,850080,105,105,53538433.833002,,13.0,1614.0526,447.6706,7,1942.168,2026-04-24T09:27:06,2026-04-24T09:59:28,ok,pickles\smsemoa\c109_21\run05.pkl,ee61198
nsga2,c208_21,22,722659323,850000,850080,105,105,20650822.708214,,4.0,1020.027,428.9949,3,3300.915,2026-04-24T09:11:50,2026-04-24T10:06:51,ok,pickles\nsga2\c208_21\run22.pkl,ee61198
moead_ws,c108_21,14,2036579029,850000,850080,105,94,59664473.802689,,14.0,1741.4852,2802.9341,4,2250.403,2026-04-24T09:36:21,2026-04-24T10:13:52,ok,pickles\moead_ws\c108_21\run14.pkl,ee61198
smsemoa,c108_21,22,3991951397,850000,850080,105,105,73593293.925521,,13.0,1508.2107,279.2201,7,1840.099,2026-04-24T09:46:16,2026-04-24T10:16:56,ok,pickles\smsemoa\c108_21\run22.pkl,ee61198
moead_ws,c108_21,2,4113301600,850000,850080,105,101,89791290.110405,,14.0,1605.0875,2599.8188,7,2220.777,2026-04-24T09:44:20,2026-04-24T10:21:21,ok,pickles\moead_ws\c108_21\run02.pkl,ee61198
nsga2,c208_21,27,3467965229,850000,850080,105,105,21613167.675522,,5.0,1082.9897,0.0,3,3021.685,2026-04-24T09:31:07,2026-04-24T10:21:29,ok,pickles\nsga2\c208_21\run27.pkl,ee61198
moead_ws,c108_21,12,951728661,850000,850080,105,95,343679858.288081,,16.0,1722.4767,530.5856,6,2187.196,2026-04-24T09:45:44,2026-04-24T10:22:12,ok,pickles\moead_ws\c108_21\run12.pkl,ee61198
moead_ws,c108_21,18,3274032636,850000,850080,105,104,71255897.328156,,14.0,1760.1255,1380.9483,5,2221.271,2026-04-24T09:51:57,2026-04-24T10:28:58,ok,pickles\moead_ws\c108_21\run18.pkl,ee61198
moead_ws,c109_21,25,3800214549,850000,850080,105,100,189285591.362491,,14.0,1764.578,966.7792,6,2324.169,2026-04-24T09:59:30,2026-04-24T10:38:14,ok,pickles\moead_ws\c109_21\run25.pkl,ee61198
moead_ws,c109_21,1,559874602,850000,850080,105,104,121413946.378855,,15.0,1828.5291,736.9355,5,2268.254,2026-04-24T10:06:53,2026-04-24T10:44:41,ok,pickles\moead_ws\c109_21\run01.pkl,ee61198
smsemoa,c108_21,3,4095807010,850000,850080,105,105,55080426.861884,,13.0,1608.7064,170.2773,7,1840.355,2026-04-24T10:16:56,2026-04-24T10:47:36,ok,pickles\smsemoa\c108_21\run03.pkl,ee61198
nsga2,c108_21,21,2906337420,850000,850080,105,105,99236381.00438,,12.0,1568.4721,237.8319,9,1809.525,2026-04-24T10:21:21,2026-04-24T10:51:30,ok,pickles\nsga2\c108_21\run21.pkl,ee61198
smsemoa,c108_21,8,396808083,850000,850080,105,105,66093580.611036,,14.0,1671.8163,198.8171,7,1868.367,2026-04-24T10:22:12,2026-04-24T10:53:20,ok,pickles\smsemoa\c108_21\run08.pkl,ee61198
smsemoa,c109_21,20,2947064370,850000,850080,105,105,55289205.124217,,12.0,1423.7961,0.0,8,1931.13,2026-04-24T10:21:29,2026-04-24T10:53:40,ok,pickles\smsemoa\c109_21\run20.pkl,ee61198
smsemoa,c108_21,4,233171968,850000,850080,105,105,45092552.350482,,12.0,1439.4917,646.9025,6,1843.001,2026-04-24T10:28:58,2026-04-24T10:59:42,ok,pickles\smsemoa\c108_21\run04.pkl,ee61198
nsga2,c108_21,5,2625731707,850000,850080,105,105,29880084.112323,,14.0,1744.7209,908.5223,6,1819.076,2026-04-24T10:38:14,2026-04-24T11:08:34,ok,pickles\nsga2\c108_21\run05.pkl,ee61198
moead_ws,c208_21,9,2536822053,850000,850080,105,105,129068545.952103,,5.0,1198.2613,3972.4514,4,3471.206,2026-04-24T10:13:54,2026-04-24T11:11:45,ok,pickles\moead_ws\c208_21\run09.pkl,ee61198
smsemoa,c108_21,16,2028666940,850000,850080,105,105,40457501.92118,,13.0,1389.7927,300.4125,8,1843.571,2026-04-24T10:44:41,2026-04-24T11:15:25,ok,pickles\smsemoa\c108_21\run16.pkl,ee61198
nsga2,c109_21,6,2104864532,850000,850080,105,105,99526237.054515,,12.0,1647.2438,92.1119,8,1870.554,2026-04-24T10:47:36,2026-04-24T11:18:47,ok,pickles\nsga2\c109_21\run06.pkl,ee61198
nsga2,c109_21,27,1722891566,850000,850080,105,105,80224363.698455,,12.0,1725.9622,47.7875,8,1911.037,2026-04-24T10:53:20,2026-04-24T11:25:11,ok,pickles\nsga2\c109_21\run27.pkl,ee61198
smsemoa,c208_21,4,1950263495,850000,850080,105,105,60349243.619789,,4.0,919.0847,0.0,4,3153.124,2026-04-24T10:51:30,2026-04-24T11:44:03,ok,pickles\smsemoa\c208_21\run04.pkl,ee61198
nsga2,c208_21,26,4207203466,850000,850080,105,105,40435993.311806,,4.0,929.0054,0.0,4,3027.501,2026-04-24T10:53:40,2026-04-24T11:44:08,ok,pickles\nsga2\c208_21\run26.pkl,ee61198
moead_ws,c108_21,15,3445653873,850000,850080,105,104,111045179.6937,,14.0,1676.9778,1132.4529,7,2169.061,2026-04-24T11:08:35,2026-04-24T11:44:44,ok,pickles\moead_ws\c108_21\run15.pkl,ee61198
nsga2,c109_21,12,2713055599,850000,850080,105,105,20210957.160649,,12.0,1506.5013,240.3484,5,1807.976,2026-04-24T11:15:25,2026-04-24T11:45:33,ok,pickles\nsga2\c109_21\run12.pkl,ee61198
smsemoa,c109_21,10,1854770705,850000,850080,105,105,34824178.632063,,12.0,1571.2179,93.3384,6,1936.375,2026-04-24T11:18:47,2026-04-24T11:51:04,ok,pickles\smsemoa\c109_21\run10.pkl,ee61198
smsemoa,c109_21,3,1265797234,850000,850080,105,105,29026019.59436,,12.0,1416.51,31.2242,6,1919.979,2026-04-24T11:25:11,2026-04-24T11:57:11,ok,pickles\smsemoa\c109_21\run03.pkl,ee61198
moead_ws,c208_21,18,2324044004,850000,850080,105,96,67062132.555916,,5.0,1104.8825,8880.4208,3,3762.573,2026-04-24T10:59:43,2026-04-24T12:02:26,ok,pickles\moead_ws\c208_21\run18.pkl,ee61198
moead_ws,c208_21,16,3408449559,850000,850080,105,105,362667635.461805,,5.0,1135.4872,4295.5912,3,3491.288,2026-04-24T11:11:47,2026-04-24T12:09:58,ok,pickles\moead_ws\c208_21\run16.pkl,ee61198
nsga2,c108_21,11,1262250787,850000,850080,105,105,62855654.341984,,13.0,1606.9713,105.4577,8,1773.618,2026-04-24T11:44:08,2026-04-24T12:13:42,ok,pickles\nsga2\c108_21\run11.pkl,ee61198
nsga2,c109_21,21,23103443,850000,850080,105,105,37546219.510915,,13.0,1584.8825,0.0,7,1842.44,2026-04-24T11:44:44,2026-04-24T12:15:27,ok,pickles\nsga2\c109_21\run21.pkl,ee61198
nsga2,c108_21,15,3362288942,850000,850080,105,105,70348733.54766,,13.0,1622.1687,145.0401,7,1812.441,2026-04-24T11:51:04,2026-04-24T12:21:16,ok,pickles\nsga2\c108_21\run15.pkl,ee61198
moead_ws,c108_21,20,959749052,850000,850080,105,92,239487942.622386,,14.0,1729.2362,467.9102,8,2251.77,2026-04-24T11:44:05,2026-04-24T12:21:37,ok,pickles\moead_ws\c108_21\run20.pkl,ee61198
moead_ws,c109_21,14,2955101510,850000,850080,105,96,138761649.407318,,14.0,1615.5965,291.3669,6,2305.236,2026-04-24T11:45:35,2026-04-24T12:24:00,ok,pickles\moead_ws\c109_21\run14.pkl,ee61198
smsemoa,c109_21,27,3450948633,850000,850080,105,105,21583710.166793,,12.0,1512.2876,512.3266,5,1948.62,2026-04-24T12:09:58,2026-04-24T12:42:27,ok,pickles\smsemoa\c109_21\run27.pkl,ee61198
moead_ws,c208_21,20,1134048324,850000,850080,105,94,118542776.275148,,6.0,1065.2204,299.9138,3,3152.731,2026-04-24T11:57:13,2026-04-24T12:49:46,ok,pickles\moead_ws\c208_21\run20.pkl,ee61198
nsga2,c108_21,14,2915847552,850000,850080,105,105,92508797.777326,,13.0,1703.4434,215.2579,8,1788.347,2026-04-24T12:21:37,2026-04-24T12:51:26,ok,pickles\nsga2\c108_21\run14.pkl,ee61198
nsga2,c109_21,29,570603431,850000,850080,105,105,24940608.37755,,12.0,1451.9175,129.7745,5,1838.575,2026-04-24T12:21:16,2026-04-24T12:51:55,ok,pickles\nsga2\c109_21\run29.pkl,ee61198
nsga2,c108_21,20,4216870123,850000,850080,105,105,31261834.954485,,13.0,1400.4508,331.7114,6,1750.632,2026-04-24T12:24:00,2026-04-24T12:53:11,ok,pickles\nsga2\c108_21\run20.pkl,ee61198
nsga2,c208_21,11,1726983754,850000,850080,105,105,46616104.91677,,4.0,1031.9129,56.169,4,3262.668,2026-04-24T12:02:26,2026-04-24T12:56:49,ok,pickles\nsga2\c208_21\run11.pkl,ee61198
nsga2,c208_21,5,641669638,850000,850080,105,105,65323072.603966,,4.0,1112.6516,0.0,5,2973.272,2026-04-24T12:13:42,2026-04-24T13:03:15,ok,pickles\nsga2\c208_21\run05.pkl,ee61198
moead_ws,c208_21,4,234184648,850000,850080,105,100,184476194.653128,,5.0,1068.3585,81.4853,4,3066.718,2026-04-24T12:15:29,2026-04-24T13:06:35,ok,pickles\moead_ws\c208_21\run04.pkl,ee61198
nsga2,c108_21,27,617319198,850000,850080,105,105,87545869.232735,,14.0,1623.1039,141.8627,8,1821.416,2026-04-24T12:51:26,2026-04-24T13:21:47,ok,pickles\nsga2\c108_21\run27.pkl,ee61198
nsga2,c108_21,16,821834529,850000,850080,105,105,51930902.876442,,12.0,1517.7628,298.6576,7,1740.031,2026-04-24T12:53:11,2026-04-24T13:22:11,ok,pickles\nsga2\c108_21\run16.pkl,ee61198
moead_ws,c208_21,22,1262617529,850000,850080,105,101,139064050.368052,,5.0,1129.4887,1080.8316,4,3218.127,2026-04-24T12:42:29,2026-04-24T13:36:07,ok,pickles\moead_ws\c208_21\run22.pkl,ee61198
moead_ws,c109_21,16,905093459,850000,850080,105,103,35953443.917994,,14.0,1595.9127,418.4656,3,2226.421,2026-04-24T13:03:17,2026-04-24T13:40:23,ok,pickles\moead_ws\c109_21\run16.pkl,ee61198
smsemoa,c208_21,17,162511381,850000,850080,105,105,64496541.002326,,4.0,932.8546,118.8836,4,3168.015,2026-04-24T12:49:46,2026-04-24T13:42:34,ok,pickles\smsemoa\c208_21\run17.pkl,ee61198
nsga2,c208_21,15,87964607,850000,850080,105,105,14425316.743683,,5.0,1122.9257,98.3261,3,3250.923,2026-04-24T12:51:55,2026-04-24T13:46:06,ok,pickles\nsga2\c208_21\run15.pkl,ee61198
nsga2,c208_21,4,1665659567,850000,850080,105,105,73134297.680611,,4.0,1216.5323,0.0,5,3014.155,2026-04-24T12:56:49,2026-04-24T13:47:03,ok,pickles\nsga2\c208_21\run04.pkl,ee61198
smsemoa,c108_21,7,1738901372,850000,850080,105,105,49130905.651264,,14.0,1728.021,868.8993,6,1842.423,2026-04-24T13:22:11,2026-04-24T13:52:54,ok,pickles\smsemoa\c108_21\run07.pkl,ee61198
smsemoa,c208_21,1,2196663231,850000,850080,105,105,19237341.663265,,5.0,915.4674,0.0,3,2955.118,2026-04-24T13:06:35,2026-04-24T13:55:51,ok,pickles\smsemoa\c208_21\run01.pkl,ee61198
nsga2,c108_21,19,2368954530,850000,850080,105,105,39825471.749402,,13.0,1492.981,24.498,6,1732.963,2026-04-24T13:36:07,2026-04-24T14:05:00,ok,pickles\nsga2\c108_21\run19.pkl,ee61198
nsga2,c109_21,9,1292653312,850000,850080,105,105,39888843.978135,,13.0,1663.3943,190.2383,7,1847.932,2026-04-24T13:40:23,2026-04-24T14:11:12,ok,pickles\nsga2\c109_21\run09.pkl,ee61198
nsga2,c208_21,24,2421939226,850000,850080,105,62,6398540.815843,,4.0,935.2733,0.0,3,3274.571,2026-04-24T13:21:47,2026-04-24T14:16:22,ok,pickles\nsga2\c208_21\run24.pkl,ee61198
nsga2,c109_21,2,1872609208,850000,850080,105,105,48463645.803339,,12.0,1406.3947,174.0143,7,1848.356,2026-04-24T13:46:06,2026-04-24T14:16:54,ok,pickles\nsga2\c109_21\run02.pkl,ee61198
smsemoa,c108_21,10,3106128173,850000,850080,105,105,52927116.055874,,13.0,1676.9492,90.9059,7,1900.3,2026-04-24T13:55:51,2026-04-24T14:27:31,ok,pickles\smsemoa\c108_21\run10.pkl,ee61198
moead_ws,c109_21,10,3526140716,850000,850080,105,95,33836393.953584,,14.0,1534.2518,3.8483,3,2262.362,2026-04-24T13:52:55,2026-04-24T14:30:38,ok,pickles\moead_ws\c109_21\run10.pkl,ee61198
smsemoa,c208_21,12,207382699,850000,850080,105,72,20110860.231009,,4.0,891.8682,0.0,4,3314.592,2026-04-24T13:42:34,2026-04-24T14:37:49,ok,pickles\smsemoa\c208_21\run12.pkl,ee61198
smsemoa,c208_21,26,3202867703,850000,850080,105,105,44735577.04224,,4.0,1015.9041,40.6177,5,3187.81,2026-04-24T13:47:03,2026-04-24T14:40:11,ok,pickles\smsemoa\c208_21\run26.pkl,ee61198
moead_ws,c109_21,17,3141832364,850000,850080,105,95,45212610.863746,,13.0,1580.4073,938.0514,4,2284.306,2026-04-24T14:05:02,2026-04-24T14:43:06,ok,pickles\moead_ws\c109_21\run17.pkl,ee61198
nsga2,c108_21,22,3479255664,850000,850080,105,105,52157956.291875,,12.0,1506.52,119.7922,7,1785.276,2026-04-24T14:16:22,2026-04-24T14:46:07,ok,pickles\nsga2\c108_21\run22.pkl,ee61198
moead_ws,c109_21,12,477455007,850000,850080,105,103,35130540.178831,,13.0,1659.8781,1358.7901,3,2280.943,2026-04-24T14:11:13,2026-04-24T14:49:14,ok,pickles\moead_ws\c109_21\run12.pkl,ee61198
moead_ws,c108_21,25,3734256343,850000,850080,105,101,78852282.558715,,12.0,1534.4529,1168.7612,5,2274.141,2026-04-24T14:16:56,2026-04-24T14:54:50,ok,pickles\moead_ws\c108_21\run25.pkl,ee61198
moead_ws,c109_21,26,1615224896,850000,850080,105,97,91283566.56713,,13.0,1660.2703,491.7199,5,2261.657,2026-04-24T14:30:40,2026-04-24T15:08:21,ok,pickles\moead_ws\c109_21\run26.pkl,ee61198
moead_ws,c108_21,27,630474559,850000,850080,105,105,52019742.077411,,14.0,1743.2243,1260.8218,6,2238.119,2026-04-24T14:40:13,2026-04-24T15:17:31,ok,pickles\moead_ws\c108_21\run27.pkl,ee61198
moead_ws,c109_21,20,1001632726,850000,850080,105,97,113143287.550607,,14.0,1740.2339,417.6488,6,2240.51,2026-04-24T14:43:08,2026-04-24T15:20:29,ok,pickles\moead_ws\c109_21\run20.pkl,ee61198
smsemoa,c208_21,18,124569026,850000,850080,105,105,51626279.051981,,4.0,1023.5565,11.8869,4,3210.229,2026-04-24T14:27:31,2026-04-24T15:21:02,ok,pickles\smsemoa\c208_21\run18.pkl,ee61198
nsga2,c208_21,7,2860813179,850000,850080,105,105,9298290.102527,,5.0,1007.073,0.0,3,3040.709,2026-04-24T14:37:49,2026-04-24T15:28:30,ok,pickles\nsga2\c208_21\run07.pkl,ee61198
moead_ws,c108_21,29,3213154464,850000,850080,105,102,130905015.280741,,14.0,1660.2546,172.0615,7,2137.182,2026-04-24T14:54:52,2026-04-24T15:30:29,ok,pickles\moead_ws\c108_21\run29.pkl,ee61198
smsemoa,c208_21,2,281147627,850000,850080,105,105,20066485.49138,,4.0,845.4137,0.0,3,3170.063,2026-04-24T14:46:07,2026-04-24T15:38:57,ok,pickles\smsemoa\c208_21\run02.pkl,ee61198
moead_ws,c208_21,30,3763112993,850000,850080,105,95,48552827.796796,,4.0,1016.8119,5315.5839,3,3742.794,2026-04-24T14:49:16,2026-04-24T15:51:39,ok,pickles\moead_ws\c208_21\run30.pkl,ee61198
smsemoa,c109_21,8,1903318872,850000,850080,105,105,52660151.912144,,13.0,1589.5533,98.7832,6,1928.627,2026-04-24T15:20:29,2026-04-24T15:52:37,ok,pickles\smsemoa\c109_21\run08.pkl,ee61198
smsemoa,c108_21,24,3864845983,850000,850080,105,105,89890774.55855,,12.0,1591.0354,134.482,9,1818.857,2026-04-24T15:30:29,2026-04-24T16:00:48,ok,pickles\smsemoa\c108_21\run24.pkl,ee61198
moead_ws,c109_21,24,2889250732,850000,850080,105,101,124108462.967353,,14.0,1628.7846,402.1514,7,2308.248,2026-04-24T15:28:31,2026-04-24T16:07:00,ok,pickles\moead_ws\c109_21\run24.pkl,ee61198
moead_ws,c208_21,5,2191118658,850000,850080,105,102,24902864.94616,,5.0,1097.8008,1268.9301,3,3609.605,2026-04-24T15:08:23,2026-04-24T16:08:33,ok,pickles\moead_ws\c208_21\run05.pkl,ee61198
nsga2,c109_21,1,3963135518,850000,850080,105,105,96780579.600862,,12.0,1726.8361,29.4054,8,1896.588,2026-04-24T15:38:57,2026-04-24T16:10:34,ok,pickles\nsga2\c109_21\run01.pkl,ee61198
smsemoa,c208_21,9,576726692,850000,850080,105,105,81360014.864767,,4.0,1103.1257,555.7418,5,3004.078,2026-04-24T15:21:02,2026-04-24T16:11:06,ok,pickles\smsemoa\c208_21\run09.pkl,ee61198
nsga2,c208_21,8,1643399784,850000,850080,105,105,18158958.291331,,4.0,947.3614,1.8956,4,3288.919,2026-04-24T15:17:31,2026-04-24T16:12:20,ok,pickles\nsga2\c208_21\run08.pkl,ee61198
nsga2,c109_21,13,236798343,850000,850080,105,105,38710601.412181,,13.0,1483.2046,0.0,7,1824.478,2026-04-24T15:51:39,2026-04-24T16:22:03,ok,pickles\nsga2\c109_21\run13.pkl,ee61198
moead_ws,c109_21,13,125445606,850000,850080,105,90,108628432.000536,,13.0,1679.3664,148.7581,8,2213.768,2026-04-24T15:52:39,2026-04-24T16:29:33,ok,pickles\moead_ws\c109_21\run13.pkl,ee61198
nsga2,c109_21,22,2764291605,850000,850080,105,105,32820887.43194,,13.0,1600.9732,15.8727,6,1819.063,2026-04-24T16:10:34,2026-04-24T16:40:53,ok,pickles\nsga2\c109_21\run22.pkl,ee61198
nsga2,c108_21,2,2400152508,850000,850080,105,105,67371075.710434,,14.0,1718.7723,476.9809,7,1814.288,2026-04-24T16:12:20,2026-04-24T16:42:34,ok,pickles\nsga2\c108_21\run02.pkl,ee61198
moead_ws,c109_21,22,3962535734,850000,850080,105,87,97908669.758638,,13.0,1443.4822,101.3657,6,2280.982,2026-04-24T16:08:34,2026-04-24T16:46:36,ok,pickles\moead_ws\c109_21\run22.pkl,ee61198
nsga2,c208_21,13,184578452,850000,850080,105,105,30027948.58638,,5.0,1217.8015,1473.1931,3,3075.276,2026-04-24T16:00:48,2026-04-24T16:52:04,ok,pickles\nsga2\c208_21\run13.pkl,ee61198
moead_ws,c109_21,9,4058002837,850000,850080,105,84,41068767.866873,,14.0,1722.0198,270.8092,3,2325.884,2026-04-24T16:22:05,2026-04-24T17:00:51,ok,pickles\moead_ws\c109_21\run09.pkl,ee61198
smsemoa,c208_21,5,3333255981,850000,850080,105,105,69029922.657859,,4.0,1048.6354,0.0,5,3211.413,2026-04-24T16:11:06,2026-04-24T17:04:37,ok,pickles\smsemoa\c208_21\run05.pkl,ee61198
smsemoa,c208_21,24,276939653,850000,850080,105,105,30196003.468409,,4.0,809.8741,0.0,3,3570.216,2026-04-24T16:07:00,2026-04-24T17:06:30,ok,pickles\smsemoa\c208_21\run24.pkl,ee61198
nsga2,c108_21,6,3350932871,850000,850080,105,105,81524966.940547,,12.0,1629.731,1074.6268,9,1765.818,2026-04-24T16:40:53,2026-04-24T17:10:19,ok,pickles\nsga2\c108_21\run06.pkl,ee61198
nsga2,c108_21,3,2722999924,850000,850080,105,105,79488159.372147,,13.0,1717.9444,694.3602,8,1840.055,2026-04-24T16:42:34,2026-04-24T17:13:15,ok,pickles\nsga2\c108_21\run03.pkl,ee61198
smsemoa,c208_21,22,1020860520,850000,850080,105,105,23497480.865976,,5.0,992.3171,0.0,3,3188.151,2026-04-24T16:29:33,2026-04-24T17:22:41,ok,pickles\smsemoa\c208_21\run22.pkl,ee61198
moead_ws,c108_21,11,73111127,850000,850080,105,102,405337532.972486,,15.0,1767.1954,738.7747,5,2177.612,2026-04-24T16:46:37,2026-04-24T17:22:55,ok,pickles\moead_ws\c108_21\run11.pkl,ee61198
smsemoa,c109_21,6,1897688112,850000,850080,105,105,26310656.238424,,13.0,1592.5872,360.0221,6,1960.607,2026-04-24T16:52:04,2026-04-24T17:24:45,ok,pickles\smsemoa\c109_21\run06.pkl,ee61198
nsga2,c109_21,30,64672264,850000,850080,105,105,33794680.920911,,12.0,1540.8497,15.8706,7,1850.96,2026-04-24T17:06:30,2026-04-24T17:37:21,ok,pickles\nsga2\c109_21\run30.pkl,ee61198
moead_ws,c108_21,21,1961953287,850000,850080,105,104,91300358.606968,,14.0,1724.2638,1312.1598,5,2198.823,2026-04-24T17:00:53,2026-04-24T17:37:32,ok,pickles\moead_ws\c108_21\run21.pkl,ee61198
smsemoa,c109_21,21,2252760575,850000,850080,105,105,37731781.855088,,12.0,1578.2681,243.7909,6,1982.414,2026-04-24T17:04:37,2026-04-24T17:37:40,ok,pickles\smsemoa\c109_21\run21.pkl,ee61198
nsga2,c109_21,7,3704798606,850000,850080,105,105,25272976.488584,,12.0,1531.6302,97.3545,7,1819.95,2026-04-24T17:10:19,2026-04-24T17:40:39,ok,pickles\nsga2\c109_21\run07.pkl,ee61198
smsemoa,c108_21,30,2809977880,850000,850080,105,105,54688369.749026,,13.0,1621.538,456.095,7,1880.043,2026-04-24T17:13:15,2026-04-24T17:44:35,ok,pickles\smsemoa\c108_21\run30.pkl,ee61198
smsemoa,c108_21,28,3375223758,850000,850080,105,105,71925644.377977,,12.0,1478.3862,431.196,8,1866.278,2026-04-24T17:22:41,2026-04-24T17:53:48,ok,pickles\smsemoa\c108_21\run28.pkl,ee61198
smsemoa,c109_21,18,3422426609,850000,850080,105,105,54854979.182974,,13.0,1596.9641,192.6568,6,1940.613,2026-04-24T17:22:55,2026-04-24T17:55:16,ok,pickles\smsemoa\c109_21\run18.pkl,ee61198
nsga2,c108_21,24,2990226500,850000,850080,105,105,121877214.240604,,13.0,1697.6849,434.5251,9,1757.391,2026-04-24T17:37:21,2026-04-24T18:06:39,ok,pickles\nsga2\c108_21\run24.pkl,ee61198
nsga2,c108_21,1,4248970313,850000,850080,105,105,70674043.097067,,12.0,1398.3585,0.0,9,1771.078,2026-04-24T17:37:40,2026-04-24T18:07:11,ok,pickles\nsga2\c108_21\run01.pkl,ee61198
nsga2,c109_21,15,1992354107,850000,850080,105,105,64303769.99233,,13.0,1545.5572,405.195,7,1861.591,2026-04-24T17:44:35,2026-04-24T18:15:37,ok,pickles\nsga2\c109_21\run15.pkl,ee61198
smsemoa,c208_21,27,2911563887,850000,850080,105,105,82535082.496898,,4.0,1008.8906,119.3834,4,3101.518,2026-04-24T17:24:45,2026-04-24T18:16:27,ok,pickles\smsemoa\c208_21\run27.pkl,ee61198
smsemoa,c109_21,24,4059349042,850000,850080,105,105,37768566.463188,,12.0,1392.9931,0.0,7,1946.884,2026-04-24T17:55:16,2026-04-24T18:27:43,ok,pickles\smsemoa\c109_21\run24.pkl,ee61198
smsemoa,c208_21,7,3147531773,850000,850080,105,105,58493387.760016,,5.0,1107.9188,251.5341,4,3019.135,2026-04-24T17:37:32,2026-04-24T18:27:51,ok,pickles\smsemoa\c208_21\run07.pkl,ee61198
smsemoa,c208_21,16,2309097324,850000,850080,105,105,73434669.435919,,4.0,1040.1174,0.0,4,3087.86,2026-04-24T17:40:39,2026-04-24T18:32:08,ok,pickles\smsemoa\c208_21\run16.pkl,ee61198
smsemoa,c108_21,11,3262420253,850000,850080,105,105,60715483.131094,,13.0,1547.7924,906.7512,7,1905.52,2026-04-24T18:06:39,2026-04-24T18:38:25,ok,pickles\smsemoa\c108_21\run11.pkl,ee61198
moead_ws,c108_21,8,2161412885,850000,850080,105,101,105059549.024413,,15.0,1753.4517,692.417,5,2163.27,2026-04-24T18:07:13,2026-04-24T18:43:16,ok,pickles\moead_ws\c108_21\run08.pkl,ee61198
nsga2,c208_21,14,3125308208,850000,850080,105,105,12605746.017802,,5.0,1048.1116,360.0291,3,3004.608,2026-04-24T17:53:48,2026-04-24T18:43:52,ok,pickles\nsga2\c208_21\run14.pkl,ee61198
