task_id,algorithm_id,config_idx,instance,seed,pc,pm,n_neighbors,prob_neighbor_mating,decomposition,ref_dirs_method,pbi_theta,n_evals_budget,n_feasible,n_pareto,hv_local,best_f1,best_f2,best_f3,elapsed_s,status,front_path
138,moead_ws,65,rc201_21,2115076275,0.8328,0.9303,16,0.889,weighted-sum,das-dennis,,600000,105,92,47788036.42,9.00,1366.44,117.75,674.2,ok,fronts/moead_ws__rc201_21__cfg065.pkl
143,nsga2,27,c101_21,4216234322,0.5933,0.6097,,,,,,600000,105,105,122771481.85,15.00,1688.65,159.28,475.1,ok,fronts/nsga2__c101_21__cfg027.pkl
136,moead_ws,27,r201_21,2411183854,0.3178,0.5373,12,0.5249,tchebycheff,das-dennis,,600000,105,100,36571046.23,7.00,1209.59,176.92,788.0,ok,fronts/moead_ws__r201_21__cfg027.pkl
140,moead_ws,1,rc201_21,3522276699,0.937,0.3798,18,0.6973,tchebycheff,das-dennis,,600000,105,92,86329900.93,7.00,1482.04,0.00,718.8,ok,fronts/moead_ws__rc201_21__cfg001.pkl
144,moead_ws,92,rc101_21,1113368099,0.9133,0.4155,24,0.8935,tchebycheff,energy,,600000,105,105,34573160.35,26.00,2750.11,82.80,534.3,ok,fronts/moead_ws__rc101_21__cfg092.pkl
147,smsemoa,41,r101_21,1697905649,0.5426,0.9753,,,,,,600000,105,104,18196479.33,23.00,2159.21,235.02,434.0,ok,fronts/smsemoa__r101_21__cfg041.pkl
148,smsemoa,1,rc101_21,3606269905,0.5484,0.588,,,,,,600000,105,105,29998986.18,20.00,2162.01,10.91,428.9,ok,fronts/smsemoa__rc101_21__cfg001.pkl
149,nsga2,7,r101_21,3105294046,0.9373,0.9551,,,,,,600000,105,105,34983376.87,21.00,1912.35,141.88,440.3,ok,fronts/nsga2__r101_21__cfg007.pkl
145,nsga2,99,rc201_21,3085916100,0.6943,0.4806,,,,,,600000,105,105,126257278.1,7.00,1467.17,4.54,624.2,ok,fronts/nsga2__rc201_21__cfg099.pkl
151,nsga2,57,rc101_21,855740142,0.5896,0.5645,,,,,,600000,105,105,19943989.27,21.00,2303.74,0.98,435.2,ok,fronts/nsga2__rc101_21__cfg057.pkl
146,smsemoa,64,rc201_21,2980427794,0.5623,0.5685,,,,,,600000,105,105,117963900.26,6.00,1319.05,4.45,642.9,ok,fronts/smsemoa__rc201_21__cfg064.pkl
152,nsga2,2,rc201_21,4250246870,0.4968,0.6646,,,,,,600000,105,105,208305270.23,6.00,1385.28,0.00,617.9,ok,fronts/nsga2__rc201_21__cfg002.pkl
150,smsemoa,10,c201_21,1205487642,0.7682,0.6804,,,,,,600000,105,105,99524054.52,4.00,1125.02,2302.96,785.8,ok,fronts/smsemoa__c201_21__cfg010.pkl
158,smsemoa,30,c101_21,1650194610,0.5467,0.4901,,,,,,600000,105,105,209041953.9,15.00,1987.61,1743.63,470.1,ok,fronts/smsemoa__c101_21__cfg030.pkl
162,nsga2,80,r101_21,509674823,0.8262,0.2426,,,,,,600000,105,105,41090660.5,22.00,1954.67,98.50,415.4,ok,fronts/nsga2__r101_21__cfg080.pkl
153,nsga2,62,rc201_21,3985827634,0.8549,0.3942,,,,,,600000,105,105,55443335.94,5.00,1468.56,37.10,664.5,ok,fronts/nsga2__rc201_21__cfg062.pkl
163,nsga2,44,r101_21,3872292993,0.901,0.7948,,,,,,600000,105,105,65326531.96,20.00,1794.43,54.64,435.5,ok,fronts/nsga2__r101_21__cfg044.pkl
155,smsemoa,20,r201_21,3327906607,0.9218,0.9917,,,,,,600000,105,105,117292905.31,6.00,1315.06,356.28,644.7,ok,fronts/smsemoa__r201_21__cfg020.pkl
154,smsemoa,81,r201_21,2744056692,0.4093,0.6428,,,,,,600000,105,105,50729565.87,5.00,1198.60,0.18,691.4,ok,fronts/smsemoa__r201_21__cfg081.pkl
159,moead_ws,2,rc101_21,3646074618,0.5648,0.9513,17,0.6448,pbi,das-dennis,5.668,600000,105,57,5778539.94,35.00,3529.55,123.34,565.3,ok,fronts/moead_ws__rc101_21__cfg002.pkl
156,nsga2,74,r201_21,3976142385,0.5965,0.9866,,,,,,600000,105,105,237602675.71,5.00,1167.13,127.55,664.9,ok,fronts/nsga2__r201_21__cfg074.pkl
165,smsemoa,9,rc101_21,2508690055,0.4588,0.8105,,,,,,600000,105,105,15999737.22,20.00,2224.36,31.71,417.0,ok,fronts/smsemoa__rc101_21__cfg009.pkl
157,nsga2,57,r201_21,3076921166,0.5896,0.5645,,,,,,600000,105,105,79467267.83,5.00,1083.75,0.00,694.9,ok,fronts/nsga2__r201_21__cfg057.pkl
160,nsga2,98,c201_21,4002134978,0.6767,0.8383,,,,,,600000,105,83,46738580.52,5.00,994.52,629.88,791.4,ok,fronts/nsga2__c201_21__cfg098.pkl
166,nsga2,88,rc201_21,1943429948,0.8122,0.7822,,,,,,600000,105,105,159822324.54,6.00,1355.13,28.48,617.0,ok,fronts/nsga2__rc201_21__cfg088.pkl
161,moead_ws,58,r201_21,2483677616,0.3297,0.731,16,0.6559,weighted-sum,das-dennis,,600000,105,105,97449054.88,7.00,1119.97,252.72,824.8,ok,fronts/moead_ws__r201_21__cfg058.pkl
170,nsga2,23,rc101_21,2302331352,0.4049,0.7544,,,,,,600000,105,105,31022360.24,21.00,2112.40,21.14,420.1,ok,fronts/nsga2__rc101_21__cfg023.pkl
164,moead_ws,5,c201_21,2791453955,0.2835,0.4762,24,0.8076,pbi,das-dennis,8.904,600000,105,92,1277266.78,15.00,3590.41,5712.94,780.4,ok,fronts/moead_ws__c201_21__cfg005.pkl
176,nsga2,79,rc101_21,980940416,0.2673,0.8311,,,,,,600000,105,105,54016681.73,22.00,2476.98,14.57,440.0,ok,fronts/nsga2__rc101_21__cfg079.pkl
178,nsga2,25,r101_21,1021461719,0.3917,0.6096,,,,,,600000,105,105,31395085.05,22.00,1974.35,8.23,430.9,ok,fronts/nsga2__r101_21__cfg025.pkl
169,moead_ws,4,c101_21,2109407725,0.5999,0.8131,19,0.7699,weighted-sum,energy,,600000,105,105,193606155.22,20.00,2043.70,3234.64,616.4,ok,fronts/moead_ws__c101_21__cfg004.pkl
168,smsemoa,11,r201_21,2351932261,0.5935,0.8456,,,,,,600000,105,105,131477437.23,6.00,1187.39,19.46,642.6,ok,fronts/smsemoa__r201_21__cfg011.pkl
172,moead_ws,92,c101_21,226679849,0.9133,0.4155,24,0.8935,tchebycheff,energy,,600000,105,102,83267774.91,18.00,2333.28,2399.27,607.8,ok,fronts/moead_ws__c101_21__cfg092.pkl
174,moead_ws,98,c101_21,3828339818,0.3172,0.7772,16,0.863,tchebycheff,energy,,600000,105,101,317057138.37,17.00,2222.30,3025.97,606.0,ok,fronts/moead_ws__c101_21__cfg098.pkl
171,nsga2,80,r201_21,1078103586,0.8262,0.2426,,,,,,600000,105,105,93979112.33,5.00,1103.28,3.43,726.8,ok,fronts/nsga2__r201_21__cfg080.pkl
180,nsga2,95,r101_21,3794120122,0.8079,0.6903,,,,,,600000,105,105,27597391.5,21.00,1943.59,31.34,411.0,ok,fronts/nsga2__r101_21__cfg095.pkl
179,smsemoa,79,rc101_21,2167893027,0.7393,0.9471,,,,,,600000,105,103,53007270.62,18.00,2122.97,76.38,432.6,ok,fronts/smsemoa__rc101_21__cfg079.pkl
167,moead_ws,87,r201_21,4147747836,0.2245,0.8334,17,0.789,pbi,energy,5.946,600000,105,99,339214.67,12.00,2390.96,1360.77,880.7,ok,fronts/moead_ws__r201_21__cfg087.pkl
173,nsga2,94,c201_21,109075120,0.7267,0.8758,,,,,,600000,105,105,69968738.09,5.00,1090.06,3700.71,775.0,ok,fronts/nsga2__c201_21__cfg094.pkl
183,nsga2,20,r101_21,2248634182,0.6824,0.8478,,,,,,600000,105,105,32747094.74,23.00,2019.57,42.53,419.4,ok,fronts/nsga2__r101_21__cfg020.pkl
184,nsga2,75,r101_21,204244282,0.7828,0.562,,,,,,600000,105,105,27796661.41,20.00,1852.83,10.74,420.4,ok,fronts/nsga2__r101_21__cfg075.pkl
175,moead_ws,82,c201_21,2882386129,0.8974,0.802,7,0.9643,weighted-sum,das-dennis,,600000,105,105,634012115.74,7.00,1188.52,10712.70,866.1,ok,fronts/moead_ws__c201_21__cfg082.pkl
177,smsemoa,26,c201_21,3404613837,0.7986,0.47,,,,,,600000,105,105,143544826.95,5.00,1090.72,2578.30,880.6,ok,fronts/smsemoa__c201_21__cfg026.pkl
186,nsga2,27,r101_21,2267184045,0.5933,0.6097,,,,,,600000,105,105,21306170.23,23.00,2012.47,9.36,427.9,ok,fronts/nsga2__r101_21__cfg027.pkl
182,nsga2,11,r201_21,3641161293,0.315,0.6039,,,,,,600000,105,105,217154623.06,5.00,1072.96,80.49,676.4,ok,fronts/nsga2__r201_21__cfg011.pkl
188,nsga2,90,rc101_21,3327467807,0.4314,0.9047,,,,,,600000,105,105,125261352.52,20.00,2315.47,68.26,432.0,ok,fronts/nsga2__rc101_21__cfg090.pkl
181,smsemoa,64,r201_21,56913432,0.5623,0.5685,,,,,,600000,105,105,46437498.06,5.00,1175.62,1.40,699.7,ok,fronts/smsemoa__r201_21__cfg064.pkl
189,smsemoa,19,r101_21,3306465644,0.6907,0.6945,,,,,,600000,105,105,24463960.16,23.00,1984.73,43.42,424.9,ok,fronts/smsemoa__r101_21__cfg019.pkl
190,smsemoa,60,rc201_21,1096494232,0.6911,0.7842,,,,,,600000,105,105,105733794.6,7.00,1282.38,183.72,607.3,ok,fronts/smsemoa__rc201_21__cfg060.pkl
191,nsga2,71,rc201_21,1966548969,0.499,0.7497,,,,,,600000,105,105,75761583.15,6.00,1141.52,64.15,595.7,ok,fronts/nsga2__rc201_21__cfg071.pkl
195,moead_ws,51,rc101_21,997808582,0.8321,0.9649,18,0.654,pbi,das-dennis,7.75,600000,105,102,837923.43,33.00,3180.99,194.40,546.2,ok,fronts/moead_ws__rc101_21__cfg051.pkl
187,smsemoa,43,c201_21,1075720987,0.3483,0.8703,,,,,,600000,105,105,76847603.62,4.00,979.72,865.33,814.7,ok,fronts/smsemoa__c201_21__cfg043.pkl
185,moead_ws,69,c201_21,4154731747,0.983,0.8972,21,0.9828,pbi,energy,2.022,600000,105,103,1008298.6,14.00,3290.47,16063.19,885.0,ok,fronts/moead_ws__c201_21__cfg069.pkl
192,smsemoa,58,r201_21,1108390762,0.6945,0.7294,,,,,,600000,105,105,65464140.47,6.00,1223.53,39.27,693.3,ok,fronts/smsemoa__r201_21__cfg058.pkl
203,smsemoa,73,r101_21,3973282142,0.4889,0.8126,,,,,,600000,105,105,24619895.32,22.00,2014.08,74.75,416.2,ok,fronts/smsemoa__r101_21__cfg073.pkl
201,smsemoa,15,c101_21,403476612,0.8468,0.478,,,,,,600000,105,105,83785534.12,15.00,1864.33,2975.57,460.7,ok,fronts/smsemoa__c101_21__cfg015.pkl
193,nsga2,87,r201_21,2097116328,0.6904,0.5887,,,,,,600000,105,105,31184959.17,5.00,1154.32,6.74,727.9,ok,fronts/nsga2__r201_21__cfg087.pkl
194,moead_ws,69,rc201_21,1309308068,0.983,0.8972,21,0.9828,pbi,energy,2.022,600000,105,98,248763.71,12.00,3394.35,1409.17,765.8,ok,fronts/moead_ws__rc201_21__cfg069.pkl
196,smsemoa,88,r201_21,999095193,0.6018,0.9719,,,,,,600000,105,105,134618801.2,6.00,1221.86,178.73,674.9,ok,fronts/smsemoa__r201_21__cfg088.pkl
197,moead_ws,85,c201_21,3217454995,0.6427,0.3081,16,0.9947,tchebycheff,energy,,600000,105,104,161582257.07,6.00,1244.48,7138.99,842.7,ok,fronts/moead_ws__c201_21__cfg085.pkl
199,smsemoa,37,r201_21,55259183,0.7457,0.2851,,,,,,600000,105,105,43447779.37,6.00,1255.21,0.00,774.8,ok,fronts/smsemoa__r201_21__cfg037.pkl
208,nsga2,7,rc101_21,4084833509,0.9373,0.9551,,,,,,600000,105,105,73618740.5,21.00,2253.32,43.12,429.3,ok,fronts/nsga2__rc101_21__cfg007.pkl
204,moead_ws,97,rc101_21,1656212881,0.4057,0.8958,18,0.9671,pbi,energy,4.371,600000,105,104,2819424.41,35.00,3500.58,188.88,554.7,ok,fronts/moead_ws__rc101_21__cfg097.pkl
210,nsga2,87,r101_21,945027761,0.6904,0.5887,,,,,,600000,105,105,32566419.03,22.00,1928.02,87.68,407.8,ok,fronts/nsga2__r101_21__cfg087.pkl
202,smsemoa,31,c201_21,1036166566,0.2601,0.5591,,,,,,600000,105,105,70937646.48,5.00,1050.27,2173.09,849.0,ok,fronts/smsemoa__c201_21__cfg031.pkl
198,moead_ws,23,c201_21,1693505339,0.2497,0.6772,21,0.635,weighted-sum,energy,,600000,105,104,87149865.45,6.00,1099.35,19223.59,976.6,ok,fronts/moead_ws__c201_21__cfg023.pkl
211,smsemoa,99,c101_21,2974054665,0.5409,0.9686,,,,,,600000,105,105,56519003.67,16.00,1839.71,3231.93,445.0,ok,fronts/smsemoa__c101_21__cfg099.pkl
207,smsemoa,69,rc201_21,2626676753,0.459,0.7222,,,,,,600000,105,105,107130659.43,6.00,1318.71,67.48,617.7,ok,fronts/smsemoa__rc201_21__cfg069.pkl
200,moead_ws,83,c201_21,2189392547,0.7544,0.749,18,0.7917,pbi,das-dennis,7.197,600000,105,92,1593249.43,12.00,3154.20,25007.56,1021.2,ok,fronts/moead_ws__c201_21__cfg083.pkl
205,nsga2,72,c201_21,2502812766,0.9595,0.7921,,,,,,600000,105,105,153889484.06,5.00,1164.99,1746.31,753.4,ok,fronts/nsga2__c201_21__cfg072.pkl
206,moead_ws,49,r201_21,2591973320,0.6019,0.7869,22,0.73,weighted-sum,energy,,600000,105,92,39710919.63,7.00,1164.87,174.38,728.0,ok,fronts/moead_ws__r201_21__cfg049.pkl
213,moead_ws,78,rc101_21,1606244051,0.9778,0.8221,23,0.6837,tchebycheff,energy,,600000,105,96,45372233.48,26.00,2668.30,21.37,523.0,ok,fronts/moead_ws__rc101_21__cfg078.pkl
209,moead_ws,89,r201_21,1022075081,0.8958,0.9041,7,0.9517,tchebycheff,energy,,600000,105,87,133932034.99,7.00,1217.67,10.75,735.4,ok,fronts/moead_ws__r201_21__cfg089.pkl
218,smsemoa,64,r101_21,3394349317,0.5623,0.5685,,,,,,600000,105,105,37087974.43,21.00,1899.44,63.81,427.4,ok,fronts/smsemoa__r101_21__cfg064.pkl
219,smsemoa,12,rc101_21,2976122027,0.7276,0.7247,,,,,,600000,105,105,23095752.42,22.00,2478.02,53.15,430.2,ok,fronts/smsemoa__rc101_21__cfg012.pkl
212,moead_ws,6,c201_21,2197024645,0.981,0.9457,22,0.6229,pbi,das-dennis,3.915,600000,105,97,853530.96,14.00,3381.19,9555.12,839.5,ok,fronts/moead_ws__c201_21__cfg006.pkl
214,moead_ws,74,r201_21,1542071582,0.4994,0.2772,20,0.8909,tchebycheff,das-dennis,,600000,105,100,143241739.85,7.00,1177.89,507.82,798.9,ok,fronts/moead_ws__r201_21__cfg074.pkl
223,nsga2,77,r101_21,2930850396,0.6195,0.8475,,,,,,600000,105,105,44944417.7,20.00,1844.67,131.16,414.8,ok,fronts/nsga2__r101_21__cfg077.pkl
215,moead_ws,3,c101_21,3222093617,0.6047,0.9511,25,0.9704,pbi,das-dennis,4.802,600000,105,87,2151793.72,30.00,3609.09,3886.49,680.9,ok,fronts/moead_ws__c101_21__cfg003.pkl
224,smsemoa,8,r101_21,1508296414,0.5187,0.6102,,,,,,600000,105,105,43400140.9,22.00,1881.20,34.66,418.5,ok,fronts/smsemoa__r101_21__cfg008.pkl
221,moead_ws,30,r101_21,2028400046,0.9908,0.9711,4,0.4906,tchebycheff,das-dennis,,600000,105,83,46269756.92,25.00,2103.43,139.98,555.3,ok,fronts/moead_ws__r101_21__cfg030.pkl
217,moead_ws,67,c101_21,735794144,0.5441,0.9454,24,0.9806,pbi,energy,5.131,600000,105,93,2211025.12,28.00,3415.69,6671.46,668.4,ok,fronts/moead_ws__c101_21__cfg067.pkl
226,nsga2,29,c101_21,3487475460,0.3215,0.6755,,,,,,600000,105,105,108660291.08,15.00,1782.01,1300.39,458.9,ok,fronts/nsga2__c101_21__cfg029.pkl
220,moead_ws,89,rc201_21,2216850177,0.8958,0.9041,7,0.9517,tchebycheff,energy,,600000,105,94,353850074.91,8.00,1405.20,478.88,657.4,ok,fronts/moead_ws__rc201_21__cfg089.pkl
216,moead_ws,79,c201_21,3947855376,0.6352,0.9185,10,0.7283,tchebycheff,energy,,600000,105,76,404725532.51,5.00,1369.09,6754.95,857.2,ok,fronts/moead_ws__c201_21__cfg079.pkl
222,nsga2,31,r201_21,1259060496,0.6217,0.6726,,,,,,600000,105,105,70715151.93,5.00,1061.68,12.85,694.8,ok,fronts/nsga2__r201_21__cfg031.pkl
225,nsga2,17,rc201_21,587761593,0.816,0.6536,,,,,,600000,105,102,237463066.36,7.00,1305.25,4.50,587.7,ok,fronts/nsga2__rc201_21__cfg017.pkl
231,nsga2,14,rc101_21,3484019671,0.9842,0.9043,,,,,,600000,105,105,47529684.08,20.00,2104.08,16.94,425.1,ok,fronts/nsga2__rc101_21__cfg014.pkl
228,moead_ws,17,c101_21,333513215,0.4256,0.416,17,0.4736,pbi,energy,9.569,600000,105,98,2400482.95,31.00,3867.93,7834.09,663.3,ok,fronts/moead_ws__c101_21__cfg017.pkl
227,moead_ws,50,rc201_21,2146910802,0.4736,0.2451,9,0.8221,pbi,energy,1.632,600000,105,104,183817.15,13.00,3294.60,1823.68,814.0,ok,fronts/moead_ws__rc201_21__cfg050.pkl
229,nsga2,81,rc201_21,2650104388,0.773,0.8091,,,,,,600000,105,105,78418712.75,6.00,1423.86,90.35,623.7,ok,fronts/nsga2__rc201_21__cfg081.pkl
230,nsga2,36,rc201_21,491137147,0.7936,0.8708,,,,,,600000,105,105,365418326.01,6.00,1414.48,37.76,588.7,ok,fronts/nsga2__rc201_21__cfg036.pkl
235,smsemoa,31,rc101_21,1932660387,0.2601,0.5591,,,,,,600000,105,105,22741495.91,21.00,2309.10,41.40,427.3,ok,fronts/smsemoa__rc101_21__cfg031.pkl
236,smsemoa,7,r101_21,3645023790,0.9028,0.7443,,,,,,600000,105,105,21090027.78,22.00,2037.52,127.78,432.7,ok,fronts/smsemoa__r101_21__cfg007.pkl
237,smsemoa,28,c101_21,3828422533,0.6799,0.8297,,,,,,600000,105,105,65202704.34,16.00,1696.43,1618.76,454.4,ok,fronts/smsemoa__c101_21__cfg028.pkl
238,smsemoa,6,r101_21,305006520,0.6771,0.7819,,,,,,600000,105,105,39513210.68,22.00,2135.27,76.09,439.3,ok,fronts/smsemoa__r101_21__cfg006.pkl
239,smsemoa,41,rc101_21,3661933060,0.5426,0.9753,,,,,,600000,105,102,75987334.56,21.00,2458.77,24.88,436.5,ok,fronts/smsemoa__rc101_21__cfg041.pkl
234,moead_ws,62,r101_21,3139811163,0.7421,0.6802,12,0.8746,pbi,energy,3.0,600000,105,105,438827.78,35.00,2769.60,285.11,566.0,ok,fronts/moead_ws__r101_21__cfg062.pkl
240,smsemoa,26,c101_21,2151901446,0.7986,0.47,,,,,,600000,105,105,179157598.25,15.00,1858.24,1103.63,454.1,ok,fronts/smsemoa__c101_21__cfg026.pkl
233,moead_ws,32,rc201_21,1005157841,0.4941,0.8411,16,0.9865,weighted-sum,energy,,600000,105,91,77122672.99,7.00,1255.84,180.46,653.4,ok,fronts/moead_ws__rc201_21__cfg032.pkl
232,moead_ws,73,c201_21,1932720809,0.2887,0.6868,17,0.9932,tchebycheff,das-dennis,,600000,105,100,454189115.42,6.00,1011.62,8139.29,823.9,ok,fronts/moead_ws__c201_21__cfg073.pkl
241,smsemoa,32,rc201_21,2119120681,0.3456,0.8861,,,,,,600000,105,105,117657986.85,6.00,1434.04,175.09,613.5,ok,fronts/smsemoa__rc201_21__cfg032.pkl
242,moead_ws,13,c101_21,4200551680,0.9217,0.7952,12,0.561,weighted-sum,energy,,600000,105,100,170881280.33,19.00,1998.75,5314.78,608.1,ok,fronts/moead_ws__c101_21__cfg013.pkl
244,smsemoa,61,c101_21,1426377106,0.227,0.9023,,,,,,600000,105,105,118124061.65,16.00,1848.84,2212.20,477.8,ok,fronts/smsemoa__c101_21__cfg061.pkl
248,smsemoa,81,rc101_21,3725827976,0.4093,0.6428,,,,,,600000,105,105,57447452.53,19.00,2092.70,23.96,433.0,ok,fronts/smsemoa__rc101_21__cfg081.pkl
249,smsemoa,89,rc101_21,486531701,0.4301,0.2337,,,,,,600000,105,105,22537868.15,23.00,2317.42,5.73,443.9,ok,fronts/smsemoa__rc101_21__cfg089.pkl
246,smsemoa,64,c101_21,3193144080,0.5623,0.5685,,,,,,600000,105,105,73709654.81,15.00,1938.02,2993.81,476.4,ok,fronts/smsemoa__c101_21__cfg064.pkl
243,smsemoa,78,rc201_21,1597639118,0.674,0.9227,,,,,,600000,105,105,89446749.87,7.00,1569.10,89.17,601.6,ok,fronts/smsemoa__rc201_21__cfg078.pkl
250,smsemoa,91,rc101_21,3937003794,0.5152,0.9751,,,,,,600000,105,104,74747437.93,20.00,2385.13,61.91,436.4,ok,fronts/smsemoa__rc101_21__cfg091.pkl
252,moead_ws,88,r101_21,3963264458,0.5095,0.9925,12,0.9641,pbi,das-dennis,8.587,600000,105,100,3044117.42,34.00,2784.02,268.23,556.2,ok,fronts/moead_ws__r101_21__cfg088.pkl
245,moead_ws,47,c101_21,4224228269,0.5211,0.7673,23,0.6221,pbi,energy,4.665,600000,105,104,1628642.73,30.00,3506.65,7694.31,671.9,ok,fronts/moead_ws__c101_21__cfg047.pkl
253,smsemoa,80,rc201_21,3950657787,0.8652,0.658,,,,,,600000,105,105,39959308.31,7.00,1497.12,138.41,644.9,ok,fronts/smsemoa__rc201_21__cfg080.pkl
254,nsga2,65,rc201_21,545128388,0.6013,0.7486,,,,,,600000,105,105,127839954.35,7.00,1289.03,35.37,594.5,ok,fronts/nsga2__rc201_21__cfg065.pkl
258,smsemoa,25,rc101_21,739053050,0.9873,0.9625,,,,,,600000,105,105,21238034.05,21.00,2353.56,20.23,426.1,ok,fronts/smsemoa__rc101_21__cfg025.pkl
251,moead_ws,74,rc201_21,3435036628,0.4994,0.2772,20,0.8909,tchebycheff,das-dennis,,600000,105,99,183757672.88,8.00,1262.35,7.13,718.6,ok,fronts/moead_ws__rc201_21__cfg074.pkl
255,nsga2,96,r201_21,2277903070,0.4269,0.8933,,,,,,600000,105,105,173805295.54,6.00,1107.01,26.99,641.4,ok,fronts/nsga2__r201_21__cfg096.pkl
247,moead_ws,31,c201_21,970979528,0.5367,0.7959,21,0.7904,pbi,das-dennis,9.455,600000,105,93,1513598.11,12.00,3050.93,13536.18,893.8,ok,fronts/moead_ws__c201_21__cfg031.pkl
262,nsga2,33,r101_21,1425083949,0.8676,0.9458,,,,,,600000,105,93,52186249.18,21.00,1829.77,95.58,425.1,ok,fronts/nsga2__r101_21__cfg033.pkl
260,nsga2,21,c101_21,2325648239,0.3831,0.3612,,,,,,600000,105,105,185077060.71,13.00,1770.90,1524.51,463.8,ok,fronts/nsga2__c101_21__cfg021.pkl
264,nsga2,68,r101_21,2275390561,0.8446,0.9694,,,,,,600000,105,96,29856919.27,23.00,2085.29,170.13,434.8,ok,fronts/nsga2__r101_21__cfg068.pkl
257,smsemoa,100,rc201_21,346302508,0.4696,0.9181,,,,,,600000,105,105,220559912.27,6.00,1438.02,115.66,608.0,ok,fronts/smsemoa__rc201_21__cfg100.pkl
256,nsga2,56,r201_21,2614723369,0.6599,0.6317,,,,,,600000,105,105,107904022.73,6.00,1193.38,252.04,674.5,ok,fronts/nsga2__r201_21__cfg056.pkl
263,nsga2,64,rc201_21,665241984,0.9292,0.9235,,,,,,600000,105,104,273865256.93,7.00,1417.95,192.46,574.6,ok,fronts/nsga2__rc201_21__cfg064.pkl
261,smsemoa,45,r201_21,3577272709,0.6826,0.8376,,,,,,600000,105,105,64385472.3,6.00,1183.76,63.34,659.5,ok,fronts/smsemoa__r201_21__cfg045.pkl
259,smsemoa,26,r201_21,2250081688,0.7986,0.47,,,,,,600000,105,105,28648911.41,5.00,1254.27,3.64,753.6,ok,fronts/smsemoa__r201_21__cfg026.pkl
270,smsemoa,75,r101_21,467701674,0.7129,0.9784,,,,,,600000,105,105,45375070.23,21.00,2104.58,90.09,422.1,ok,fronts/smsemoa__r101_21__cfg075.pkl
271,nsga2,76,r101_21,3612499322,0.4682,0.7666,,,,,,600000,105,105,46244262.14,22.00,1975.76,61.69,436.9,ok,fronts/nsga2__r101_21__cfg076.pkl
272,nsga2,30,r101_21,2301155689,0.8068,0.9597,,,,,,600000,105,90,91912765.1,23.00,2118.29,54.51,440.4,ok,fronts/nsga2__r101_21__cfg030.pkl
267,nsga2,44,rc201_21,1975049038,0.901,0.7948,,,,,,600000,105,105,248629339.92,7.00,1333.50,160.25,592.1,ok,fronts/nsga2__rc201_21__cfg044.pkl
269,nsga2,80,rc201_21,1731147368,0.8262,0.2426,,,,,,600000,105,105,75662561.61,6.00,1321.88,0.00,609.1,ok,fronts/nsga2__rc201_21__cfg080.pkl
274,smsemoa,13,c101_21,2516564995,0.8386,0.1969,,,,,,600000,105,105,76406498.26,16.00,1999.88,2092.50,490.0,ok,fronts/smsemoa__c101_21__cfg013.pkl
277,nsga2,5,r101_21,3921699087,0.5885,0.6948,,,,,,600000,105,105,45228158.63,21.00,1862.53,23.86,426.2,ok,fronts/nsga2__r101_21__cfg005.pkl
265,nsga2,59,c201_21,2610497212,0.565,0.6194,,,,,,600000,105,105,143372061.05,5.00,1045.63,407.94,761.1,ok,fronts/nsga2__c201_21__cfg059.pkl
266,nsga2,27,c201_21,4131383067,0.5933,0.6097,,,,,,600000,105,105,87107697.21,5.00,1098.06,273.86,757.8,ok,fronts/nsga2__c201_21__cfg027.pkl
276,moead_ws,28,rc101_21,289522618,0.9,0.6181,19,0.9047,weighted-sum,energy,,600000,105,105,28156671.67,24.00,2561.80,39.07,522.4,ok,fronts/moead_ws__rc101_21__cfg028.pkl
280,smsemoa,58,r101_21,3980862002,0.6945,0.7294,,,,,,600000,105,105,29564334.79,23.00,2106.86,96.87,425.9,ok,fronts/smsemoa__r101_21__cfg058.pkl
268,moead_ws,67,c201_21,4251850464,0.5441,0.9454,24,0.9806,pbi,energy,5.131,600000,105,103,1701682.36,16.00,3572.93,10444.45,832.1,ok,fronts/moead_ws__c201_21__cfg067.pkl
282,nsga2,84,rc101_21,3114078831,0.9339,0.6096,,,,,,600000,105,105,30663454.4,19.00,2151.68,1.10,416.8,ok,fronts/nsga2__rc101_21__cfg084.pkl
275,smsemoa,73,c201_21,2242849720,0.4889,0.8126,,,,,,600000,105,105,36820275.07,5.00,1170.27,2851.77,749.7,ok,fronts/smsemoa__c201_21__cfg073.pkl
278,smsemoa,34,r201_21,3976160295,0.875,0.9523,,,,,,600000,105,104,78562181.37,5.00,1351.75,194.91,684.3,ok,fronts/smsemoa__r201_21__cfg034.pkl
283,nsga2,94,rc101_21,3071729327,0.7267,0.8758,,,,,,600000,105,105,45733152.13,19.00,2202.20,2.27,436.4,ok,fronts/nsga2__rc101_21__cfg094.pkl
273,moead_ws,79,r201_21,3715633621,0.6352,0.9185,10,0.7283,tchebycheff,energy,,600000,105,92,76738319.03,7.00,1236.95,160.53,888.9,ok,fronts/moead_ws__r201_21__cfg079.pkl
281,moead_ws,85,c101_21,468866267,0.6427,0.3081,16,0.9947,tchebycheff,energy,,600000,105,93,155644046.42,19.00,2177.36,2084.41,586.5,ok,fronts/moead_ws__c101_21__cfg085.pkl
279,smsemoa,21,r201_21,1220902424,0.7773,0.9553,,,,,,600000,105,105,50806881.78,5.00,1289.95,284.57,665.7,ok,fronts/smsemoa__r201_21__cfg021.pkl
