task_id,algorithm_id,config_idx,instance,seed,pc,pm,n_neighbors,prob_neighbor_mating,decomposition,ref_dirs_method,pbi_theta,n_evals_budget,n_feasible,n_pareto,hv_local,best_f1,best_f2,best_f3,elapsed_s,status,front_path
569,moead_ws,17,c101_21,4092478472,0.3936,0.00613,25,0.875,tchebycheff,energy,,400000,105,101,105538934.36,20.00,2843.86,9022.24,404.3,ok,fronts/moead_ws__c101_21__cfg17.pkl
589,smsemoa,46,rc101_21,401688783,0.9368,0.00395,,,,,,400000,105,105,22374828.95,22.00,2441.23,65.73,291.7,ok,fronts/smsemoa__rc101_21__cfg46.pkl
553,smsemoa,5,r201_21,1674357524,0.0964,0.17213,,,,,,400000,105,105,39259155.62,5.00,1193.53,21.37,642.9,ok,fronts/smsemoa__r201_21__cfg05.pkl
585,moead_ws,45,r101_21,2126106215,0.6657,0.04078,17,0.897,weighted-sum,energy,,400000,105,91,8327865.64,34.00,2807.34,610.54,364.4,ok,fronts/moead_ws__r101_21__cfg45.pkl
561,moead_ws,45,rc201_21,2620099620,0.6657,0.04078,17,0.897,weighted-sum,energy,,400000,105,92,26991189.7,10.00,2803.80,2675.14,595.0,ok,fronts/moead_ws__rc201_21__cfg45.pkl
573,nsga2,4,c201_21,2715249584,0.7611,0.08855,,,,,,400000,105,105,214053357.14,5.00,1150.39,437.00,521.3,ok,fronts/nsga2__c201_21__cfg04.pkl
593,moead_ws,2,r101_21,1041885837,0.2297,0.00212,3,0.6777,pbi,das-dennis,5.557,400000,105,103,665809.35,46.00,3464.46,2163.63,404.4,ok,fronts/moead_ws__r101_21__cfg02.pkl
597,nsga2,49,rc101_21,2537638762,0.3618,0.00165,,,,,,400000,105,105,33650425.54,24.00,2462.48,42.12,322.2,ok,fronts/nsga2__rc101_21__cfg49.pkl
613,nsga2,23,r101_21,2692202560,0.8323,0.09851,,,,,,400000,105,105,42825628.19,22.00,2004.50,17.90,282.0,ok,fronts/nsga2__r101_21__cfg23.pkl
581,nsga2,13,c201_21,27587809,0.7784,0.00303,,,,,,400000,105,105,197622896.31,5.00,1304.21,3940.91,631.5,ok,fronts/nsga2__c201_21__cfg13.pkl
617,smsemoa,33,r101_21,426768088,0.5549,0.0083,,,,,,400000,105,105,19736602.47,24.00,2041.94,159.20,283.7,ok,fronts/smsemoa__r101_21__cfg33.pkl
605,moead_ws,31,rc101_21,3673144368,0.8009,0.02955,13,0.7951,pbi,energy,3.28,400000,105,87,877422.68,45.00,4532.25,831.02,393.6,ok,fronts/moead_ws__rc101_21__cfg31.pkl
625,moead_ws,1,rc101_21,4129431274,0.7774,0.25547,14,0.1439,tchebycheff,energy,,400000,105,105,43323528.29,26.00,2745.27,320.33,369.0,ok,fronts/moead_ws__rc101_21__cfg01.pkl
601,nsga2,42,c201_21,2974110582,0.814,0.00259,,,,,,400000,105,105,108983059.81,5.00,1223.20,1299.89,554.6,ok,fronts/nsga2__c201_21__cfg42.pkl
609,nsga2,15,rc201_21,3246962400,0.1543,0.0492,,,,,,400000,105,105,65375890.86,6.00,1583.50,0.00,551.7,ok,fronts/nsga2__rc201_21__cfg15.pkl
629,nsga2,39,rc201_21,2039982477,0.2936,0.04362,,,,,,400000,105,105,61143199.35,7.00,1925.85,140.05,513.7,ok,fronts/nsga2__rc201_21__cfg39.pkl
621,smsemoa,37,r201_21,999175984,0.256,0.2083,,,,,,400000,105,105,21543027.69,5.00,1301.36,0.00,617.7,ok,fronts/smsemoa__r201_21__cfg37.pkl
645,nsga2,25,rc201_21,3671207583,0.6825,0.00222,,,,,,400000,105,105,55527519.2,7.00,1948.06,37.26,454.7,ok,fronts/nsga2__rc201_21__cfg25.pkl
657,nsga2,27,r101_21,3387041259,0.7869,0.04435,,,,,,400000,105,105,61438985.14,22.00,2057.99,4.14,297.6,ok,fronts/nsga2__r101_21__cfg27.pkl
633,nsga2,49,r201_21,1188682455,0.3618,0.00165,,,,,,400000,105,105,37687720.58,5.00,1241.41,5.35,584.3,ok,fronts/nsga2__r201_21__cfg49.pkl
641,moead_ws,27,c201_21,626060395,0.5354,0.12647,14,0.8044,tchebycheff,energy,,400000,105,101,617420436.97,7.00,1803.66,3975.26,591.5,ok,fronts/moead_ws__c201_21__cfg27.pkl
649,nsga2,7,c201_21,1052938870,0.6439,0.10916,,,,,,400000,105,105,29420191.42,5.00,1136.24,613.53,554.9,ok,fronts/nsga2__c201_21__cfg07.pkl
653,moead_ws,15,c101_21,838812561,0.2847,0.0024,13,0.0211,weighted-sum,energy,,400000,105,105,62928832.4,24.00,3610.27,16334.89,455.5,ok,fronts/moead_ws__c101_21__cfg15.pkl
665,nsga2,32,c101_21,1318705232,0.5652,0.07852,,,,,,400000,105,105,134966218.27,15.00,1948.93,1217.27,343.6,ok,fronts/nsga2__c101_21__cfg32.pkl
637,smsemoa,18,r201_21,2089628529,0.5909,0.00114,,,,,,400000,105,105,36196095.38,6.00,1807.18,2998.37,767.7,ok,fronts/smsemoa__r201_21__cfg18.pkl
681,smsemoa,20,rc101_21,1827967982,0.7827,0.0016,,,,,,400000,105,105,16563491.01,21.00,2542.94,50.63,312.4,ok,fronts/smsemoa__rc101_21__cfg20.pkl
677,nsga2,41,c101_21,2781081182,0.6643,0.01015,,,,,,400000,105,105,151528959.69,15.00,1847.87,404.66,334.0,ok,fronts/nsga2__c101_21__cfg41.pkl
673,moead_ws,42,r101_21,1612960088,0.4543,0.11082,3,0.2954,pbi,das-dennis,4.981,400000,105,103,236807.1,42.00,3356.01,578.02,379.0,ok,fronts/moead_ws__r101_21__cfg42.pkl
661,smsemoa,32,c201_21,679778278,0.2302,0.00124,,,,,,400000,105,105,65109374.98,5.00,1256.53,4178.30,628.6,ok,fronts/smsemoa__c201_21__cfg32.pkl
685,smsemoa,33,c101_21,1967514165,0.5549,0.0083,,,,,,400000,105,105,121034585.5,15.00,1857.54,1733.85,342.4,ok,fronts/smsemoa__c101_21__cfg33.pkl
705,smsemoa,11,r101_21,2179866711,0.5841,0.04071,,,,,,400000,105,105,17632497.93,20.00,1766.34,99.98,296.9,ok,fronts/smsemoa__r101_21__cfg11.pkl
713,smsemoa,44,r101_21,4266155186,0.3737,0.00171,,,,,,400000,105,105,10384385.91,24.00,2094.24,101.68,331.8,ok,fronts/smsemoa__r101_21__cfg44.pkl
693,smsemoa,35,r201_21,2186035294,0.3171,0.22932,,,,,,400000,105,105,34240343.29,5.00,1146.76,0.00,653.3,ok,fronts/smsemoa__r201_21__cfg35.pkl
697,nsga2,27,c201_21,167251301,0.7869,0.04435,,,,,,400000,105,105,97860486.21,4.00,1162.93,2061.39,593.0,ok,fronts/nsga2__c201_21__cfg27.pkl
669,nsga2,43,rc201_21,4059454362,0.0227,0.00167,,,,,,400000,105,105,19851747.47,8.00,2172.93,979.62,1003.2,ok,fronts/nsga2__rc201_21__cfg43.pkl
709,smsemoa,18,rc201_21,458338511,0.5909,0.00114,,,,,,400000,105,105,23982631.64,7.00,2171.44,1853.22,607.4,ok,fronts/smsemoa__rc201_21__cfg18.pkl
725,smsemoa,11,rc101_21,240149938,0.5841,0.04071,,,,,,400000,105,105,9962182.07,24.00,2657.72,63.59,315.0,ok,fronts/smsemoa__rc101_21__cfg11.pkl
717,nsga2,16,r201_21,3528233216,0.7448,0.24925,,,,,,400000,105,105,30807467.95,5.00,1248.70,0.00,592.7,ok,fronts/nsga2__r201_21__cfg16.pkl
729,moead_ws,7,rc101_21,4038383944,0.634,0.00183,19,0.4191,weighted-sum,das-dennis,,400000,105,100,18558333.22,31.00,3177.00,171.03,353.7,ok,fronts/moead_ws__rc101_21__cfg07.pkl
721,smsemoa,17,c201_21,2486493950,0.5811,0.00723,,,,,,400000,105,105,78569298.2,6.00,1338.74,6207.44,614.7,ok,fronts/smsemoa__c201_21__cfg17.pkl
689,nsga2,35,r201_21,3129608420,0.0308,0.01207,,,,,,400000,105,105,15841842.34,7.00,1465.83,104.94,980.1,ok,fronts/nsga2__r201_21__cfg35.pkl
701,nsga2,38,c201_21,4025269249,0.0583,0.00498,,,,,,400000,105,105,116312593.9,5.00,1406.72,2700.46,838.9,ok,fronts/nsga2__c201_21__cfg38.pkl
733,moead_ws,8,c101_21,2150523508,0.596,0.20474,25,0.8044,tchebycheff,das-dennis,,400000,105,94,111981457.08,19.00,2685.82,6189.73,431.5,ok,fronts/moead_ws__c101_21__cfg08.pkl
741,smsemoa,26,c101_21,4129369954,0.8263,0.16592,,,,,,400000,105,105,74212146.02,16.00,2067.92,2872.32,329.8,ok,fronts/smsemoa__c101_21__cfg26.pkl
749,nsga2,21,r101_21,3184888125,0.4372,0.11552,,,,,,400000,105,105,17698374.84,21.00,1926.48,42.94,314.3,ok,fronts/nsga2__r101_21__cfg21.pkl
737,moead_ws,24,c101_21,3302348591,0.1398,0.01527,9,0.4169,tchebycheff,das-dennis,,400000,105,105,64677445.68,24.00,3782.11,18416.32,472.1,ok,fronts/moead_ws__c101_21__cfg24.pkl
745,smsemoa,41,c101_21,2902287443,0.8908,0.16337,,,,,,400000,105,105,108742337.19,14.00,1844.69,1373.75,330.2,ok,fronts/smsemoa__c101_21__cfg41.pkl
753,moead_ws,22,rc101_21,3332281306,0.6425,0.08505,21,0.1346,pbi,energy,5.628,400000,105,89,1250472.97,39.00,3819.49,409.15,377.5,ok,fronts/moead_ws__rc101_21__cfg22.pkl
777,smsemoa,6,r101_21,1471982041,0.4558,0.00317,,,,,,400000,105,105,15897130.0,24.00,2151.11,302.73,320.6,ok,fronts/smsemoa__r101_21__cfg06.pkl
761,nsga2,7,r201_21,863494989,0.6439,0.10916,,,,,,400000,105,105,30793367.71,5.00,1344.23,48.60,558.0,ok,fronts/nsga2__r201_21__cfg07.pkl
773,moead_ws,44,c101_21,2432583859,0.2839,0.11833,25,0.1064,tchebycheff,energy,,400000,105,101,129064551.59,21.00,2935.48,7398.99,419.8,ok,fronts/moead_ws__c101_21__cfg44.pkl
793,moead_ws,20,rc101_21,1682940870,0.1017,0.11603,15,0.052,tchebycheff,energy,,400000,105,99,11388084.13,35.00,3574.51,470.48,340.0,ok,fronts/moead_ws__rc101_21__cfg20.pkl
769,smsemoa,31,r201_21,2816788579,0.1077,0.18581,,,,,,400000,105,105,53077253.28,5.00,1248.30,0.00,622.5,ok,fronts/smsemoa__r201_21__cfg31.pkl
757,smsemoa,8,rc201_21,714879980,0.1768,0.13242,,,,,,400000,105,105,29973484.71,6.00,1585.71,728.67,677.1,ok,fronts/smsemoa__rc201_21__cfg08.pkl
785,nsga2,21,r201_21,4238531628,0.4372,0.11552,,,,,,400000,105,105,26321240.05,5.00,1281.71,0.18,599.1,ok,fronts/nsga2__r201_21__cfg21.pkl
765,smsemoa,38,r201_21,2175926834,0.1646,0.00129,,,,,,400000,105,105,35967012.85,6.00,1591.48,1520.76,833.8,ok,fronts/smsemoa__r201_21__cfg38.pkl
781,moead_ws,45,r201_21,4222030641,0.6657,0.04078,17,0.897,weighted-sum,energy,,400000,105,92,10401078.26,8.00,2003.63,1935.79,674.7,ok,fronts/moead_ws__r201_21__cfg45.pkl
789,moead_ws,19,r201_21,1006182995,0.5712,0.01074,9,0.3736,weighted-sum,energy,,400000,105,105,8506126.27,10.00,2710.46,3448.12,686.7,ok,fronts/moead_ws__r201_21__cfg19.pkl
821,nsga2,2,rc101_21,3072102078,0.8586,0.05339,,,,,,400000,105,105,15189859.57,21.00,2369.20,48.78,294.5,ok,fronts/nsga2__rc101_21__cfg02.pkl
801,nsga2,47,r201_21,1618514767,0.4462,0.00879,,,,,,400000,105,105,70198698.56,6.00,1626.51,108.01,583.4,ok,fronts/nsga2__r201_21__cfg47.pkl
805,nsga2,32,c201_21,3837895348,0.5652,0.07852,,,,,,400000,105,105,513854607.85,5.00,1133.88,1173.73,586.3,ok,fronts/nsga2__c201_21__cfg32.pkl
797,nsga2,19,r201_21,4008114246,0.1299,0.01508,,,,,,400000,105,105,38387901.08,6.00,1274.16,0.00,686.4,ok,fronts/nsga2__r201_21__cfg19.pkl
813,moead_ws,15,rc201_21,2715694795,0.2847,0.0024,13,0.0211,weighted-sum,energy,,400000,105,105,464334.63,16.00,4214.47,6886.02,559.9,ok,fronts/moead_ws__rc201_21__cfg15.pkl
829,nsga2,8,c101_21,1556758895,0.4434,0.00366,,,,,,400000,105,105,49501280.07,15.00,1840.74,2519.25,366.2,ok,fronts/nsga2__c101_21__cfg08.pkl
809,smsemoa,48,c201_21,4073194539,0.1533,0.00278,,,,,,400000,105,105,123827119.09,5.00,1223.47,482.96,670.1,ok,fronts/smsemoa__c201_21__cfg48.pkl
817,moead_ws,48,r201_21,1963172915,0.8015,0.0039,16,0.8494,weighted-sum,das-dennis,,400000,105,104,1066172.08,11.00,3086.85,5699.75,675.4,ok,fronts/moead_ws__r201_21__cfg48.pkl
837,nsga2,50,r101_21,1774667659,0.118,0.2414,,,,,,400000,105,105,61494441.62,20.00,1891.02,2.09,365.9,ok,fronts/nsga2__r101_21__cfg50.pkl
833,moead_ws,35,rc201_21,3599418398,0.1197,0.00195,19,0.6579,weighted-sum,energy,,400000,105,97,9319563.58,13.00,3753.03,6315.40,574.8,ok,fronts/moead_ws__rc201_21__cfg35.pkl
825,nsga2,11,r201_21,2412522821,0.7581,0.00755,,,,,,400000,105,105,10153118.24,6.00,1393.51,128.28,633.5,ok,fronts/nsga2__r201_21__cfg11.pkl
841,moead_ws,40,r201_21,1932164387,0.7178,0.2271,11,0.1185,weighted-sum,energy,,400000,105,92,21682731.21,8.00,1861.24,216.98,547.0,ok,fronts/moead_ws__r201_21__cfg40.pkl
845,moead_ws,3,rc201_21,3812234242,0.6943,0.02751,12,0.8041,weighted-sum,das-dennis,,400000,105,105,23574771.12,11.00,2708.04,1471.63,557.7,ok,fronts/moead_ws__rc201_21__cfg03.pkl
849,smsemoa,43,r201_21,2216491872,0.772,0.04355,,,,,,400000,105,105,18413808.65,6.00,1480.37,25.43,551.2,ok,fronts/smsemoa__r201_21__cfg43.pkl
873,smsemoa,3,r101_21,1313253408,0.7788,0.05968,,,,,,400000,105,105,17387398.53,24.00,2014.78,107.95,283.8,ok,fronts/smsemoa__r101_21__cfg03.pkl
857,nsga2,3,r201_21,4187635158,0.0942,0.26106,,,,,,400000,105,105,74236332.06,5.00,1085.09,22.76,571.9,ok,fronts/nsga2__r201_21__cfg03.pkl
853,nsga2,10,r201_21,1076361384,0.8276,0.0367,,,,,,400000,105,105,8682262.6,6.00,1339.88,33.34,618.2,ok,fronts/nsga2__r201_21__cfg10.pkl
869,moead_ws,4,rc101_21,700573782,0.739,0.00211,19,0.1238,tchebycheff,energy,,400000,105,102,15954197.65,32.00,3384.62,442.69,377.4,ok,fronts/moead_ws__rc101_21__cfg04.pkl
861,moead_ws,4,r201_21,1449689933,0.739,0.00211,19,0.1238,tchebycheff,energy,,400000,105,88,9694520.41,9.00,2436.31,2723.44,587.3,ok,fronts/moead_ws__r201_21__cfg04.pkl
865,smsemoa,26,c201_21,3902880426,0.8263,0.16592,,,,,,400000,105,105,142067124.0,5.00,1176.63,1564.81,556.5,ok,fronts/smsemoa__c201_21__cfg26.pkl
885,smsemoa,40,c101_21,2321258234,0.8917,0.07151,,,,,,400000,105,105,106303564.23,14.00,2060.49,2546.56,331.5,ok,fronts/smsemoa__c101_21__cfg40.pkl
897,smsemoa,42,r101_21,1211699137,0.5189,0.00606,,,,,,400000,105,105,12707340.89,25.00,2201.42,164.52,294.8,ok,fronts/smsemoa__r101_21__cfg42.pkl
877,nsga2,9,c201_21,3732921891,0.5546,0.00144,,,,,,400000,105,104,137902560.04,4.00,1105.70,1059.68,648.1,ok,fronts/nsga2__c201_21__cfg09.pkl
889,smsemoa,1,r201_21,1276353587,0.9086,0.05411,,,,,,400000,105,105,28447756.28,5.00,1330.73,9.10,497.8,ok,fronts/smsemoa__r201_21__cfg01.pkl
893,smsemoa,32,rc201_21,2535395967,0.2302,0.00124,,,,,,400000,105,105,37559798.26,8.00,2187.85,828.07,529.0,ok,fronts/smsemoa__rc201_21__cfg32.pkl
881,moead_ws,9,r201_21,876662463,0.7848,0.00111,18,0.8294,weighted-sum,das-dennis,,400000,105,105,10729288.97,10.00,2528.74,2925.20,613.7,ok,fronts/moead_ws__r201_21__cfg09.pkl
