task_id,algorithm_id,config_idx,instance,seed,pc,pm,n_neighbors,prob_neighbor_mating,decomposition,ref_dirs_method,pbi_theta,n_evals_budget,n_feasible,n_pareto,hv_local,best_f1,best_f2,best_f3,elapsed_s,status,front_path
1542,moead_ws,11,r101_21,2364073079,0.9404,0.7452,21,0.895,weighted-sum,das-dennis,,600000,105,105,53116536.18,26.00,2170.88,369.10,546.8,ok,fronts/moead_ws__r101_21__cfg011.pkl
1543,smsemoa,78,r101_21,585835254,0.674,0.9227,,,,,,600000,105,105,21267256.02,22.00,1973.85,112.31,431.0,ok,fronts/smsemoa__r101_21__cfg078.pkl
1545,smsemoa,15,rc101_21,1940234615,0.8468,0.478,,,,,,600000,105,105,40060313.69,21.00,2376.16,74.90,406.3,ok,fronts/smsemoa__rc101_21__cfg015.pkl
1544,smsemoa,5,c101_21,3405958582,0.8083,0.8316,,,,,,600000,105,105,88677190.24,14.00,1841.65,2690.96,454.6,ok,fronts/smsemoa__c101_21__cfg005.pkl
1546,nsga2,46,rc101_21,1993089254,0.6284,0.6444,,,,,,600000,105,105,34758523.93,21.00,2403.45,4.12,443.3,ok,fronts/nsga2__rc101_21__cfg046.pkl
1548,nsga2,34,r101_21,4142379577,0.9626,0.8645,,,,,,600000,105,103,26398851.58,22.00,2044.37,96.05,422.2,ok,fronts/nsga2__r101_21__cfg034.pkl
1540,moead_ws,40,rc201_21,570036831,0.91,0.8929,5,0.7764,weighted-sum,energy,,600000,105,94,173635245.82,8.00,1404.67,349.98,733.1,ok,fronts/moead_ws__rc201_21__cfg040.pkl
1539,moead_ws,61,rc201_21,1546507515,0.5812,0.4208,15,0.227,pbi,energy,4.289,600000,105,103,712700.07,14.00,3471.72,2132.64,782.1,ok,fronts/moead_ws__rc201_21__cfg061.pkl
1549,nsga2,23,c101_21,691916764,0.4049,0.7544,,,,,,600000,105,105,136941958.56,13.00,1750.22,958.05,461.7,ok,fronts/nsga2__c101_21__cfg023.pkl
1552,smsemoa,25,r101_21,3734588085,0.9873,0.9625,,,,,,600000,105,105,11685369.58,22.00,1938.30,135.13,403.9,ok,fronts/smsemoa__r101_21__cfg025.pkl
1551,smsemoa,36,r101_21,213425000,0.7835,0.3276,,,,,,600000,105,105,31007610.3,24.00,2198.40,128.06,428.3,ok,fronts/smsemoa__r101_21__cfg036.pkl
1547,moead_ws,78,c101_21,2265592326,0.9778,0.8221,23,0.6837,tchebycheff,energy,,600000,105,100,585105026.14,18.00,2003.01,4104.41,613.7,ok,fronts/moead_ws__c101_21__cfg078.pkl
1541,nsga2,57,c201_21,1540053079,0.5896,0.5645,,,,,,600000,105,105,217286831.72,4.00,1046.28,94.47,887.5,ok,fronts/nsga2__c201_21__cfg057.pkl
1550,moead_ws,65,r101_21,2586191879,0.8328,0.9303,16,0.889,weighted-sum,das-dennis,,600000,105,100,40655272.93,24.00,2069.72,56.23,510.8,ok,fronts/moead_ws__r101_21__cfg065.pkl
1558,nsga2,61,c101_21,3949389943,0.8776,0.7695,,,,,,600000,105,105,129550406.62,16.00,1817.86,394.42,453.2,ok,fronts/nsga2__c101_21__cfg061.pkl
1553,nsga2,68,r201_21,2334354531,0.8446,0.9694,,,,,,600000,105,105,226599205.04,6.00,1201.48,681.39,643.1,ok,fronts/nsga2__r201_21__cfg068.pkl
1556,moead_ws,14,rc101_21,171336386,0.8369,0.972,22,0.9907,weighted-sum,energy,,600000,105,103,53746381.41,26.00,2688.74,28.64,538.3,ok,fronts/moead_ws__rc101_21__cfg014.pkl
1557,nsga2,58,rc201_21,1059687819,0.9364,0.9379,,,,,,600000,105,105,507042077.49,7.00,1499.15,102.21,572.5,ok,fronts/nsga2__rc201_21__cfg058.pkl
1560,moead_ws,20,rc101_21,1510731095,0.4652,0.4235,25,0.534,pbi,energy,9.331,600000,105,104,2588521.62,30.00,2974.92,287.98,518.6,ok,fronts/moead_ws__rc101_21__cfg020.pkl
1554,smsemoa,40,r201_21,2570109456,0.8154,0.6401,,,,,,600000,105,105,78308609.84,6.00,1274.02,12.04,668.9,ok,fronts/smsemoa__r201_21__cfg040.pkl
1562,nsga2,67,c101_21,775991218,0.4131,0.9153,,,,,,600000,105,105,81790562.28,15.00,1777.39,1739.07,485.3,ok,fronts/nsga2__c101_21__cfg067.pkl
1568,nsga2,9,r101_21,523742383,0.7611,0.8763,,,,,,600000,105,105,57649105.42,21.00,2084.31,66.09,421.6,ok,fronts/nsga2__r101_21__cfg009.pkl
1555,moead_ws,39,r201_21,2405828148,0.9731,0.6262,10,0.9153,weighted-sum,das-dennis,,600000,105,105,57495585.47,7.00,1167.04,0.00,771.3,ok,fronts/moead_ws__r201_21__cfg039.pkl
1564,moead_ws,1,rc101_21,1934507084,0.937,0.3798,18,0.6973,tchebycheff,das-dennis,,600000,105,92,24392680.78,25.00,2752.64,123.85,517.2,ok,fronts/moead_ws__rc101_21__cfg001.pkl
1559,nsga2,6,r201_21,194116083,0.3878,0.9042,,,,,,600000,105,105,226413879.81,6.00,1222.39,137.13,697.2,ok,fronts/nsga2__r201_21__cfg006.pkl
1563,nsga2,35,r201_21,1995315293,0.751,0.8313,,,,,,600000,105,105,215099478.2,6.00,1186.82,154.83,677.7,ok,fronts/nsga2__r201_21__cfg035.pkl
1561,nsga2,78,c201_21,3918117697,0.7684,0.6317,,,,,,600000,105,105,72264383.17,5.00,1177.03,1172.11,748.2,ok,fronts/nsga2__c201_21__cfg078.pkl
1566,moead_ws,42,rc201_21,3159672325,0.559,0.8398,4,0.856,weighted-sum,das-dennis,,600000,105,97,143003711.49,8.00,1491.75,255.59,690.6,ok,fronts/moead_ws__rc201_21__cfg042.pkl
1567,smsemoa,43,r201_21,3984839505,0.3483,0.8703,,,,,,600000,105,101,78955665.3,5.00,1107.80,256.02,683.1,ok,fronts/smsemoa__r201_21__cfg043.pkl
1571,nsga2,77,c101_21,1390953380,0.6195,0.8475,,,,,,600000,105,104,83653183.55,15.00,1769.95,1036.02,479.7,ok,fronts/nsga2__c101_21__cfg077.pkl
1574,nsga2,33,rc101_21,4148479294,0.8676,0.9458,,,,,,600000,105,105,84753929.7,21.00,2412.62,31.58,429.2,ok,fronts/nsga2__rc101_21__cfg033.pkl
1570,moead_ws,76,c101_21,2143678180,0.6792,0.649,17,0.8801,tchebycheff,das-dennis,,600000,105,103,223045315.78,18.00,2147.88,3308.53,580.6,ok,fronts/moead_ws__c101_21__cfg076.pkl
1573,nsga2,78,c101_21,366205588,0.7684,0.6317,,,,,,600000,105,105,164738532.89,15.00,2024.87,2145.82,479.7,ok,fronts/nsga2__c101_21__cfg078.pkl
1565,moead_ws,37,c201_21,1359625019,0.5163,0.6878,23,0.5693,weighted-sum,energy,,600000,105,105,155929062.38,6.00,1219.80,11570.54,839.9,ok,fronts/moead_ws__c201_21__cfg037.pkl
